method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
Self_Refine,post,25,init,api,47,18,0.0
Self_Refine,post,25,feedback_0,api,220,65,0.0
Self_Refine,post,51,init,api,46,497,0.0
Self_Refine,post,51,feedback_0,api,698,65,0.0
Self_Refine,post,52,init,api,48,244,0.0
Self_Refine,post,52,feedback_0,api,447,437,0.0
Self_Refine,post,52,refine_0,api,824,312,0.0
Self_Refine,post,52,feedback_1,api,515,71,0.0
Self_Refine,post,53,init,api,47,512,0.0
Self_Refine,post,53,feedback_0,api,715,246,0.0
Self_Refine,post,53,refine_0,api,901,512,0.0
Self_Refine,post,53,feedback_1,api,716,140,0.0
Self_Refine,post,54,init,api,45,485,0.0
Self_Refine,post,54,feedback_0,api,685,85,0.0
Self_Refine,post,55,init,api,46,508,0.0
Self_Refine,post,55,feedback_0,api,709,363,0.0
Self_Refine,post,55,refine_0,api,1012,512,0.0
Self_Refine,post,55,feedback_1,api,715,512,0.0
Self_Refine,post,55,refine_1,api,1168,512,0.0
Self_Refine,post,56,init,api,47,426,0.0
Self_Refine,post,56,feedback_0,api,628,69,0.0
Self_Refine,post,57,init,api,49,425,0.0
Self_Refine,post,57,feedback_0,api,629,115,0.0
Self_Refine,post,58,init,api,47,471,0.0
Self_Refine,post,58,feedback_0,api,673,131,0.0
Self_Refine,post,59,init,api,43,512,0.0
Self_Refine,post,59,feedback_0,api,712,288,0.0
Self_Refine,post,59,refine_0,api,940,512,0.0
Self_Refine,post,59,feedback_1,api,712,166,0.0
Self_Refine,post,60,init,api,47,512,0.0
Self_Refine,post,60,feedback_0,api,716,312,0.0
Self_Refine,post,60,refine_0,api,968,512,0.0
Self_Refine,post,60,feedback_1,api,715,231,0.0
Self_Refine,post,60,refine_1,api,886,512,0.0
Self_Refine,post,61,init,api,45,512,0.0
Self_Refine,post,61,feedback_0,api,714,512,0.0
Self_Refine,post,61,refine_0,api,1168,512,0.0
Self_Refine,post,61,feedback_1,api,713,397,0.0
Self_Refine,post,61,refine_1,api,1050,512,0.0
Self_Refine,post,62,init,api,48,508,0.0
Self_Refine,post,62,feedback_0,api,711,123,0.0
Self_Refine,post,63,init,api,47,512,0.0
Self_Refine,post,63,feedback_0,api,716,270,0.0
Self_Refine,post,63,refine_0,api,926,512,0.0
Self_Refine,post,63,feedback_1,api,716,293,0.0
Self_Refine,post,63,refine_1,api,949,512,0.0
Self_Refine,post,64,init,api,44,512,0.0
Self_Refine,post,64,feedback_0,api,713,512,0.0
Self_Refine,post,64,refine_0,api,1167,512,0.0
Self_Refine,post,64,feedback_1,api,712,329,0.0
Self_Refine,post,64,refine_1,api,981,512,0.0
Self_Refine,post,65,init,api,46,509,0.0
Self_Refine,post,65,feedback_0,api,710,83,0.0
Self_Refine,post,66,init,api,45,512,0.0
Self_Refine,post,66,feedback_0,api,713,287,0.0
Self_Refine,post,66,refine_0,api,940,512,0.0
Self_Refine,post,66,feedback_1,api,713,512,0.0
Self_Refine,post,66,refine_1,api,1167,512,0.0
Self_Refine,post,67,init,api,46,512,0.0
Self_Refine,post,67,feedback_0,api,715,332,0.0
Self_Refine,post,67,refine_0,api,987,512,0.0
Self_Refine,post,67,feedback_1,api,714,148,0.0
Self_Refine,post,68,init,api,43,390,0.0
Self_Refine,post,68,feedback_0,api,588,222,0.0
Self_Refine,post,68,refine_0,api,750,473,0.0
Self_Refine,post,68,feedback_1,api,671,333,0.0
Self_Refine,post,68,refine_1,api,944,512,0.0
Self_Refine,post,69,init,api,44,512,0.0
Self_Refine,post,69,feedback_0,api,713,78,0.0
Self_Refine,post,70,init,api,43,512,0.0
Self_Refine,post,70,feedback_0,api,712,293,0.0
Self_Refine,post,70,refine_0,api,945,512,0.0
Self_Refine,post,70,feedback_1,api,711,87,0.0
Self_Refine,post,71,init,api,46,512,0.0
Self_Refine,post,71,feedback_0,api,715,75,0.0
Self_Refine,post,72,init,api,47,512,0.0
Self_Refine,post,72,feedback_0,api,716,287,0.0
Self_Refine,post,72,refine_0,api,943,512,0.0
Self_Refine,post,72,feedback_1,api,716,311,0.0
Self_Refine,post,72,refine_1,api,967,512,0.0
Self_Refine,post,73,init,api,47,512,0.0
Self_Refine,post,73,feedback_0,api,716,268,0.0
Self_Refine,post,73,refine_0,api,924,512,0.0
Self_Refine,post,73,feedback_1,api,716,178,0.0
Self_Refine,post,74,init,api,46,512,0.0
Self_Refine,post,74,feedback_0,api,715,270,0.0
Self_Refine,post,74,refine_0,api,925,512,0.0
Self_Refine,post,74,feedback_1,api,715,196,0.0
Self_Refine,post,75,init,api,48,512,0.0
Self_Refine,post,75,feedback_0,api,716,60,0.0
Self_Refine,post,101,init,api,46,512,0.0
Self_Refine,post,101,feedback_0,api,715,261,0.0
Self_Refine,post,101,refine_0,api,917,512,0.0
Self_Refine,post,101,feedback_1,api,714,150,0.0
Self_Refine,post,102,init,api,45,404,0.0
Self_Refine,post,102,feedback_0,api,604,414,0.0
Self_Refine,post,102,refine_0,api,958,443,0.0
Self_Refine,post,102,feedback_1,api,643,109,0.0
Self_Refine,post,103,init,api,46,276,0.0
Self_Refine,post,103,feedback_0,api,477,342,0.0
Self_Refine,post,103,refine_0,api,759,207,0.0
Self_Refine,post,103,feedback_1,api,408,512,0.0
Self_Refine,post,103,refine_1,api,861,215,0.0
Self_Refine,post,104,init,api,45,512,0.0
Self_Refine,post,104,feedback_0,api,714,298,0.0
Self_Refine,post,104,refine_0,api,952,512,0.0
Self_Refine,post,104,feedback_1,api,714,132,0.0
Self_Refine,post,105,init,api,46,512,0.0
Self_Refine,post,105,feedback_0,api,715,233,0.0
Self_Refine,post,105,refine_0,api,888,512,0.0
Self_Refine,post,105,feedback_1,api,714,274,0.0
Self_Refine,post,105,refine_1,api,928,512,0.0
Self_Refine,post,106,init,api,45,38,0.0
Self_Refine,post,106,feedback_0,api,238,226,0.0
Self_Refine,post,106,refine_0,api,404,98,0.0
Self_Refine,post,106,feedback_1,api,298,228,0.0
Self_Refine,post,106,refine_1,api,466,159,0.0
Self_Refine,post,107,init,api,44,458,0.0
Self_Refine,post,107,feedback_0,api,657,102,0.0
Self_Refine,post,108,init,api,45,512,0.0
Self_Refine,post,108,feedback_0,api,713,85,0.0
Self_Refine,post,109,init,api,49,286,0.0
Self_Refine,post,109,feedback_0,api,490,505,0.0
Self_Refine,post,109,refine_0,api,935,405,0.0
Self_Refine,post,109,feedback_1,api,609,470,0.0
Self_Refine,post,109,refine_1,api,1019,193,0.0
Self_Refine,post,110,init,api,47,512,0.0
Self_Refine,post,110,feedback_0,api,716,218,0.0
Self_Refine,post,110,refine_0,api,874,512,0.0
Self_Refine,post,110,feedback_1,api,716,218,0.0
Self_Refine,post,110,refine_1,api,874,512,0.0
Self_Refine,post,111,init,api,49,420,0.0
Self_Refine,post,111,feedback_0,api,624,83,0.0
Self_Refine,post,112,init,api,41,512,0.0
Self_Refine,post,112,feedback_0,api,710,219,0.0
Self_Refine,post,112,refine_0,api,870,512,0.0
Self_Refine,post,112,feedback_1,api,710,339,0.0
Self_Refine,post,112,refine_1,api,989,512,0.0
Self_Refine,post,113,init,api,45,435,0.0
Self_Refine,post,113,feedback_0,api,635,141,0.0
Self_Refine,post,114,init,api,47,471,0.0
Self_Refine,post,114,feedback_0,api,673,339,0.0
Self_Refine,post,114,refine_0,api,952,512,0.0
Self_Refine,post,114,feedback_1,api,716,163,0.0
Self_Refine,post,115,init,api,49,512,0.0
Self_Refine,post,115,feedback_0,api,717,118,0.0
Self_Refine,post,116,init,api,44,342,0.0
Self_Refine,post,116,feedback_0,api,541,269,0.0
Self_Refine,post,116,refine_0,api,750,310,0.0
Self_Refine,post,116,feedback_1,api,509,67,0.0
Self_Refine,post,117,init,api,47,512,0.0
Self_Refine,post,117,feedback_0,api,716,512,0.0
Self_Refine,post,117,refine_0,api,1170,512,0.0
Self_Refine,post,117,feedback_1,api,716,316,0.0
Self_Refine,post,117,refine_1,api,972,512,0.0
Self_Refine,post,118,init,api,48,486,0.0
Self_Refine,post,118,feedback_0,api,689,103,0.0
Self_Refine,post,119,init,api,44,512,0.0
Self_Refine,post,119,feedback_0,api,713,146,0.0
Self_Refine,post,120,init,api,46,463,0.0
Self_Refine,post,120,feedback_0,api,664,264,0.0
Self_Refine,post,120,refine_0,api,868,481,0.0
Self_Refine,post,120,feedback_1,api,682,222,0.0
Self_Refine,post,120,refine_1,api,845,512,0.0
Self_Refine,post,121,init,api,44,497,0.0
Self_Refine,post,121,feedback_0,api,696,215,0.0
Self_Refine,post,122,init,api,50,512,0.0
Self_Refine,post,122,feedback_0,api,719,86,0.0
Self_Refine,post,123,init,api,49,497,0.0
Self_Refine,post,123,feedback_0,api,701,312,0.0
Self_Refine,post,123,refine_0,api,953,512,0.0
Self_Refine,post,123,feedback_1,api,718,188,0.0
Self_Refine,post,123,refine_1,api,847,512,0.0
Self_Refine,post,124,init,api,45,512,0.0
Self_Refine,post,124,feedback_0,api,714,257,0.0
Self_Refine,post,124,refine_0,api,911,512,0.0
Self_Refine,post,124,feedback_1,api,714,185,0.0
Self_Refine,post,125,init,api,43,383,0.0
Self_Refine,post,125,feedback_0,api,581,189,0.0
Self_Refine,post,151,init,api,45,300,0.0
Self_Refine,post,151,feedback_0,api,500,225,0.0
Self_Refine,post,151,refine_0,api,665,512,0.0
Self_Refine,post,151,feedback_1,api,714,512,0.0
Self_Refine,post,151,refine_1,api,1168,486,0.0
Self_Refine,post,152,init,api,47,317,0.0
Self_Refine,post,152,feedback_0,api,519,68,0.0
Self_Refine,post,153,init,api,49,355,0.0
Self_Refine,post,153,feedback_0,api,559,505,0.0
Self_Refine,post,153,refine_0,api,1004,277,0.0
Self_Refine,post,153,feedback_1,api,481,88,0.0
Self_Refine,post,154,init,api,44,501,0.0
Self_Refine,post,154,feedback_0,api,700,193,0.0
Self_Refine,post,154,refine_0,api,833,512,0.0
Self_Refine,post,154,feedback_1,api,713,135,0.0
Self_Refine,post,155,init,api,48,340,0.0
Self_Refine,post,155,feedback_0,api,543,391,0.0
Self_Refine,post,155,refine_0,api,874,164,0.0
Self_Refine,post,155,feedback_1,api,367,213,0.0
Self_Refine,post,155,refine_1,api,520,27,0.0
Self_Refine,post,156,init,api,47,452,0.0
Self_Refine,post,156,feedback_0,api,654,293,0.0
Self_Refine,post,156,refine_0,api,887,484,0.0
Self_Refine,post,156,feedback_1,api,686,261,0.0
Self_Refine,post,156,refine_1,api,888,390,0.0
Self_Refine,post,157,init,api,47,269,0.0
Self_Refine,post,157,feedback_0,api,471,159,0.0
Self_Refine,post,157,refine_0,api,571,210,0.0
Self_Refine,post,157,feedback_1,api,412,310,0.0
Self_Refine,post,157,refine_1,api,662,257,0.0
Self_Refine,post,158,init,api,50,219,0.0
Self_Refine,post,158,feedback_0,api,424,303,0.0
Self_Refine,post,158,refine_0,api,667,227,0.0
Self_Refine,post,158,feedback_1,api,432,235,0.0
Self_Refine,post,158,refine_1,api,607,268,0.0
Self_Refine,post,159,init,api,49,93,0.0
Self_Refine,post,159,feedback_0,api,297,224,0.0
Self_Refine,post,159,refine_0,api,461,121,0.0
Self_Refine,post,159,feedback_1,api,325,145,0.0
Self_Refine,post,159,refine_1,api,411,168,0.0
Self_Refine,post,160,init,api,52,52,0.0
Self_Refine,post,160,feedback_0,api,259,219,0.0
Self_Refine,post,160,refine_0,api,418,63,0.0
Self_Refine,post,160,feedback_1,api,270,238,0.0
Self_Refine,post,160,refine_1,api,448,45,0.0
Self_Refine,post,161,init,api,47,512,0.0
Self_Refine,post,161,feedback_0,api,716,275,0.0
Self_Refine,post,161,refine_0,api,931,512,0.0
Self_Refine,post,161,feedback_1,api,716,248,0.0
Self_Refine,post,161,refine_1,api,904,439,0.0
Self_Refine,post,162,init,api,46,18,0.0
Self_Refine,post,162,feedback_0,api,219,57,0.0
Self_Refine,post,163,init,api,46,488,0.0
Self_Refine,post,163,feedback_0,api,689,512,0.0
Self_Refine,post,163,refine_0,api,1143,512,0.0
Self_Refine,post,163,feedback_1,api,715,167,0.0
Self_Refine,post,164,init,api,48,512,0.0
Self_Refine,post,164,feedback_0,api,717,247,0.0
Self_Refine,post,164,refine_0,api,905,512,0.0
Self_Refine,post,164,feedback_1,api,717,304,0.0
Self_Refine,post,164,refine_1,api,961,512,0.0
Self_Refine,post,165,init,api,45,475,0.0
Self_Refine,post,165,feedback_0,api,675,210,0.0
Self_Refine,post,165,refine_0,api,825,512,0.0
Self_Refine,post,165,feedback_1,api,714,185,0.0
Self_Refine,post,165,refine_1,api,840,512,0.0
Self_Refine,post,166,init,api,46,478,0.0
Self_Refine,post,166,feedback_0,api,679,254,0.0
Self_Refine,post,166,refine_0,api,873,506,0.0
Self_Refine,post,166,feedback_1,api,707,313,0.0
Self_Refine,post,166,refine_1,api,960,512,0.0
Self_Refine,post,167,init,api,49,447,0.0
Self_Refine,post,167,feedback_0,api,651,291,0.0
Self_Refine,post,167,refine_0,api,882,427,0.0
Self_Refine,post,167,feedback_1,api,631,115,0.0
Self_Refine,post,168,init,api,46,8,0.0
Self_Refine,post,168,feedback_0,api,209,63,0.0
Self_Refine,post,169,init,api,53,487,0.0
Self_Refine,post,169,feedback_0,api,695,293,0.0
Self_Refine,post,169,refine_0,api,929,512,0.0
Self_Refine,post,169,feedback_1,api,722,336,0.0
Self_Refine,post,169,refine_1,api,998,512,0.0
Self_Refine,post,170,init,api,51,512,0.0
Self_Refine,post,170,feedback_0,api,719,128,0.0
Self_Refine,post,171,init,api,51,362,0.0
Self_Refine,post,171,feedback_0,api,568,444,0.0
Self_Refine,post,171,refine_0,api,952,419,0.0
Self_Refine,post,171,feedback_1,api,625,512,0.0
Self_Refine,post,171,refine_1,api,1078,499,0.0
Self_Refine,post,172,init,api,51,344,0.0
Self_Refine,post,172,feedback_0,api,550,327,0.0
Self_Refine,post,172,refine_0,api,817,192,0.0
Self_Refine,post,172,feedback_1,api,398,262,0.0
Self_Refine,post,172,refine_1,api,600,216,0.0
Self_Refine,post,173,init,api,49,512,0.0
Self_Refine,post,173,feedback_0,api,718,175,0.0
Self_Refine,post,173,refine_0,api,833,366,0.0
Self_Refine,post,173,feedback_1,api,570,422,0.0
Self_Refine,post,173,refine_1,api,932,289,0.0
Self_Refine,post,174,init,api,50,490,0.0
Self_Refine,post,174,feedback_0,api,695,275,0.0
Self_Refine,post,174,refine_0,api,910,512,0.0
Self_Refine,post,174,feedback_1,api,719,132,0.0
Self_Refine,post,175,init,api,51,31,0.0
Self_Refine,post,175,feedback_0,api,237,46,0.0
Self_Refine,post,201,init,api,42,304,0.0
Self_Refine,post,201,feedback_0,api,501,306,0.0
Self_Refine,post,201,refine_0,api,747,153,0.0
Self_Refine,post,201,feedback_1,api,350,313,0.0
Self_Refine,post,201,refine_1,api,603,193,0.0
Self_Refine,post,202,init,api,39,512,0.0
Self_Refine,post,202,feedback_0,api,708,512,0.0
Self_Refine,post,202,refine_0,api,1162,512,0.0
Self_Refine,post,202,feedback_1,api,708,417,0.0
Self_Refine,post,202,refine_1,api,1065,295,0.0
Self_Refine,post,203,init,api,40,291,0.0
Self_Refine,post,203,feedback_0,api,486,420,0.0
Self_Refine,post,203,refine_0,api,847,238,0.0
Self_Refine,post,203,feedback_1,api,433,450,0.0
Self_Refine,post,203,refine_1,api,823,297,0.0
Self_Refine,post,204,init,api,40,296,0.0
Self_Refine,post,204,feedback_0,api,491,486,0.0
Self_Refine,post,204,refine_0,api,917,347,0.0
Self_Refine,post,204,feedback_1,api,542,230,0.0
Self_Refine,post,204,refine_1,api,713,391,0.0
Self_Refine,post,205,init,api,44,211,0.0
Self_Refine,post,205,feedback_0,api,410,210,0.0
Self_Refine,post,205,refine_0,api,560,199,0.0
Self_Refine,post,205,feedback_1,api,398,283,0.0
Self_Refine,post,205,refine_1,api,621,225,0.0
Self_Refine,post,206,init,api,39,469,0.0
Self_Refine,post,206,feedback_0,api,663,206,0.0
Self_Refine,post,206,refine_0,api,809,379,0.0
Self_Refine,post,206,feedback_1,api,573,99,0.0
Self_Refine,post,207,init,api,40,469,0.0
Self_Refine,post,207,feedback_0,api,664,512,0.0
Self_Refine,post,207,refine_0,api,1118,512,0.0
Self_Refine,post,207,feedback_1,api,707,194,0.0
Self_Refine,post,208,init,api,40,442,0.0
Self_Refine,post,208,feedback_0,api,637,249,0.0
Self_Refine,post,208,refine_0,api,826,399,0.0
Self_Refine,post,208,feedback_1,api,594,120,0.0
Self_Refine,post,209,init,api,44,512,0.0
Self_Refine,post,209,feedback_0,api,713,79,0.0
Self_Refine,post,210,init,api,39,372,0.0
Self_Refine,post,210,feedback_0,api,566,512,0.0
Self_Refine,post,210,refine_0,api,1020,463,0.0
Self_Refine,post,210,feedback_1,api,657,512,0.0
Self_Refine,post,210,refine_1,api,1111,438,0.0
Self_Refine,post,211,init,api,47,328,0.0
Self_Refine,post,211,feedback_0,api,530,294,0.0
Self_Refine,post,211,refine_0,api,764,351,0.0
Self_Refine,post,211,feedback_1,api,553,152,0.0
Self_Refine,post,212,init,api,45,240,0.0
Self_Refine,post,212,feedback_0,api,440,307,0.0
Self_Refine,post,212,refine_0,api,687,251,0.0
Self_Refine,post,212,feedback_1,api,451,144,0.0
Self_Refine,post,213,init,api,46,196,0.0
Self_Refine,post,213,feedback_0,api,397,291,0.0
Self_Refine,post,213,refine_0,api,628,198,0.0
Self_Refine,post,213,feedback_1,api,399,359,0.0
Self_Refine,post,213,refine_1,api,698,120,0.0
Self_Refine,post,214,init,api,47,213,0.0
Self_Refine,post,214,feedback_0,api,415,210,0.0
Self_Refine,post,214,refine_0,api,565,269,0.0
Self_Refine,post,214,feedback_1,api,471,234,0.0
Self_Refine,post,214,refine_1,api,645,288,0.0
Self_Refine,post,215,init,api,45,230,0.0
Self_Refine,post,215,feedback_0,api,430,356,0.0
Self_Refine,post,215,refine_0,api,727,274,0.0
Self_Refine,post,215,feedback_1,api,474,258,0.0
Self_Refine,post,215,refine_1,api,672,320,0.0
Self_Refine,post,216,init,api,39,371,0.0
Self_Refine,post,216,feedback_0,api,565,182,0.0
Self_Refine,post,216,refine_0,api,687,496,0.0
Self_Refine,post,216,feedback_1,api,690,99,0.0
Self_Refine,post,217,init,api,41,407,0.0
Self_Refine,post,217,feedback_0,api,603,445,0.0
Self_Refine,post,217,refine_0,api,988,374,0.0
Self_Refine,post,217,feedback_1,api,570,166,0.0
Self_Refine,post,218,init,api,42,331,0.0
Self_Refine,post,218,feedback_0,api,528,512,0.0
Self_Refine,post,218,refine_0,api,982,392,0.0
Self_Refine,post,218,feedback_1,api,589,326,0.0
Self_Refine,post,218,refine_1,api,855,430,0.0
Self_Refine,post,219,init,api,43,220,0.0
Self_Refine,post,219,feedback_0,api,418,383,0.0
Self_Refine,post,219,refine_0,api,741,231,0.0
Self_Refine,post,219,feedback_1,api,429,440,0.0
Self_Refine,post,219,refine_1,api,809,268,0.0
Self_Refine,post,220,init,api,39,512,0.0
Self_Refine,post,220,feedback_0,api,708,453,0.0
Self_Refine,post,220,refine_0,api,1101,512,0.0
Self_Refine,post,220,feedback_1,api,708,253,0.0
Self_Refine,post,220,refine_1,api,901,458,0.0
Self_Refine,post,221,init,api,39,366,0.0
Self_Refine,post,221,feedback_0,api,560,377,0.0
Self_Refine,post,222,init,api,40,409,0.0
Self_Refine,post,222,feedback_0,api,604,510,0.0
Self_Refine,post,222,refine_0,api,1054,369,0.0
Self_Refine,post,222,feedback_1,api,564,510,0.0
Self_Refine,post,222,refine_1,api,1014,327,0.0
Self_Refine,post,223,init,api,39,367,0.0
Self_Refine,post,223,feedback_0,api,561,337,0.0
Self_Refine,post,223,refine_0,api,838,512,0.0
Self_Refine,post,223,feedback_1,api,708,297,0.0
Self_Refine,post,223,refine_1,api,945,512,0.0
Self_Refine,post,224,init,api,40,472,0.0
Self_Refine,post,224,feedback_0,api,667,320,0.0
Self_Refine,post,224,refine_0,api,927,512,0.0
Self_Refine,post,224,feedback_1,api,709,200,0.0
Self_Refine,post,224,refine_1,api,850,512,0.0
Self_Refine,post,225,init,api,39,345,0.0
Self_Refine,post,225,feedback_0,api,539,260,0.0
Self_Refine,post,225,refine_0,api,739,355,0.0
Self_Refine,post,225,feedback_1,api,549,162,0.0
Self_Refine,post,251,init,api,43,242,0.0
Self_Refine,post,251,feedback_0,api,440,89,0.0
Self_Refine,post,252,init,api,45,382,0.0
Self_Refine,post,252,feedback_0,api,582,187,0.0
Self_Refine,post,252,refine_0,api,710,489,0.0
Self_Refine,post,252,feedback_1,api,689,141,0.0
Self_Refine,post,253,init,api,44,125,0.0
Self_Refine,post,253,feedback_0,api,324,220,0.0
Self_Refine,post,253,refine_0,api,484,159,0.0
Self_Refine,post,253,feedback_1,api,358,162,0.0
Self_Refine,post,254,init,api,46,132,0.0
Self_Refine,post,254,feedback_0,api,333,108,0.0
Self_Refine,post,255,init,api,48,95,0.0
Self_Refine,post,255,feedback_0,api,298,87,0.0
Self_Refine,post,256,init,api,45,288,0.0
Self_Refine,post,256,feedback_0,api,488,238,0.0
Self_Refine,post,256,refine_0,api,666,307,0.0
Self_Refine,post,256,feedback_1,api,507,70,0.0
Self_Refine,post,257,init,api,43,156,0.0
Self_Refine,post,257,feedback_0,api,354,88,0.0
Self_Refine,post,258,init,api,42,138,0.0
Self_Refine,post,258,feedback_0,api,335,119,0.0
Self_Refine,post,259,init,api,43,136,0.0
Self_Refine,post,259,feedback_0,api,334,249,0.0
Self_Refine,post,259,refine_0,api,523,100,0.0
Self_Refine,post,259,feedback_1,api,298,88,0.0
Self_Refine,post,260,init,api,45,243,0.0
Self_Refine,post,260,feedback_0,api,443,181,0.0
Self_Refine,post,261,init,api,47,461,0.0
Self_Refine,post,261,feedback_0,api,663,105,0.0
Self_Refine,post,262,init,api,45,125,0.0
Self_Refine,post,262,feedback_0,api,325,111,0.0
Self_Refine,post,263,init,api,44,203,0.0
Self_Refine,post,263,feedback_0,api,402,64,0.0
Self_Refine,post,264,init,api,47,193,0.0
Self_Refine,post,264,feedback_0,api,395,205,0.0
Self_Refine,post,264,refine_0,api,540,270,0.0
Self_Refine,post,264,feedback_1,api,472,154,0.0
Self_Refine,post,265,init,api,52,26,0.0
Self_Refine,post,265,feedback_0,api,233,49,0.0
Self_Refine,post,266,init,api,49,204,0.0
Self_Refine,post,266,feedback_0,api,408,86,0.0
Self_Refine,post,267,init,api,47,289,0.0
Self_Refine,post,267,feedback_0,api,491,427,0.0
Self_Refine,post,267,refine_0,api,858,291,0.0
Self_Refine,post,267,feedback_1,api,493,88,0.0
Self_Refine,post,268,init,api,44,271,0.0
Self_Refine,post,268,feedback_0,api,470,138,0.0
Self_Refine,post,269,init,api,46,143,0.0
Self_Refine,post,269,feedback_0,api,344,112,0.0
Self_Refine,post,270,init,api,47,178,0.0
Self_Refine,post,270,feedback_0,api,380,103,0.0
Self_Refine,post,271,init,api,49,129,0.0
Self_Refine,post,271,feedback_0,api,333,108,0.0
Self_Refine,post,272,init,api,46,210,0.0
Self_Refine,post,272,feedback_0,api,411,272,0.0
