method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
IA,pre,110,target,api,440,475,0.0
IA,pre,111,intention,api,126,247,0.0
IA,pre,111,target,api,410,428,0.0
IA,pre,112,intention,api,118,278,0.0
IA,pre,112,target,api,433,512,0.0
IA,pre,113,intention,api,122,291,0.0
IA,pre,113,target,api,450,402,0.0
IA,pre,114,intention,api,124,179,0.0
IA,pre,114,target,api,340,360,0.0
IA,pre,115,intention,api,126,228,0.0
IA,pre,115,target,api,391,501,0.0
IA,pre,116,intention,api,121,159,0.0
IA,pre,116,target,api,317,316,0.0
IA,pre,117,intention,api,124,297,0.0
IA,pre,117,target,api,458,512,0.0
IA,pre,118,intention,api,125,324,0.0
IA,pre,118,target,api,486,486,0.0
IA,pre,119,intention,api,121,276,0.0
IA,pre,119,target,api,434,453,0.0
IA,pre,120,intention,api,123,341,0.0
IA,pre,120,target,api,501,348,0.0
IA,pre,121,intention,api,121,290,0.0
IA,pre,121,target,api,448,512,0.0
IA,pre,122,intention,api,127,298,0.0
IA,pre,122,target,api,462,469,0.0
IA,pre,123,intention,api,126,247,0.0
IA,pre,123,target,api,410,443,0.0
IA,pre,124,intention,api,122,240,0.0
IA,pre,124,target,api,399,367,0.0
IA,pre,125,intention,api,120,177,0.0
IA,pre,125,target,api,334,366,0.0
IA,pre,151,intention,api,122,31,0.0
IA,pre,151,target,api,190,117,0.0
IA,pre,152,intention,api,124,220,0.0
IA,pre,152,target,api,381,418,0.0
IA,pre,153,intention,api,126,17,0.0
IA,pre,153,target,api,180,171,0.0
IA,pre,154,intention,api,121,207,0.0
IA,pre,154,target,api,365,264,0.0
IA,pre,155,intention,api,125,145,0.0
IA,pre,155,target,api,307,289,0.0
IA,pre,156,intention,api,124,157,0.0
IA,pre,156,target,api,318,248,0.0
IA,pre,157,intention,api,124,170,0.0
IA,pre,157,target,api,331,262,0.0
IA,pre,158,intention,api,127,157,0.0
IA,pre,158,target,api,321,307,0.0
IA,pre,159,intention,api,126,138,0.0
IA,pre,159,target,api,301,99,0.0
IA,pre,160,intention,api,129,236,0.0
IA,pre,160,target,api,402,166,0.0
IA,pre,161,intention,api,124,234,0.0
IA,pre,161,target,api,395,467,0.0
IA,pre,162,intention,api,123,26,0.0
IA,pre,162,target,api,186,67,0.0
IA,pre,163,intention,api,123,181,0.0
IA,pre,163,target,api,341,464,0.0
IA,pre,164,intention,api,125,181,0.0
IA,pre,164,target,api,343,465,0.0
IA,pre,165,intention,api,122,18,0.0
IA,pre,165,target,api,177,18,0.0
IA,pre,166,intention,api,123,185,0.0
IA,pre,166,target,api,345,340,0.0
IA,pre,167,intention,api,126,300,0.0
IA,pre,167,target,api,463,460,0.0
IA,pre,168,intention,api,123,29,0.0
IA,pre,168,target,api,189,19,0.0
IA,pre,169,intention,api,130,206,0.0
IA,pre,169,target,api,373,375,0.0
IA,pre,170,intention,api,128,296,0.0
IA,pre,170,target,api,461,475,0.0
IA,pre,171,intention,api,128,36,0.0
IA,pre,171,target,api,201,185,0.0
IA,pre,172,intention,api,128,136,0.0
IA,pre,172,target,api,301,195,0.0
IA,pre,173,intention,api,126,259,0.0
IA,pre,173,target,api,422,512,0.0
IA,pre,174,intention,api,127,221,0.0
IA,pre,174,target,api,385,404,0.0
IA,pre,175,intention,api,128,197,0.0
IA,pre,175,target,api,362,189,0.0
IA,pre,201,intention,api,119,283,0.0
IA,pre,201,target,api,439,171,0.0
IA,pre,202,intention,api,116,143,0.0
IA,pre,202,target,api,296,185,0.0
IA,pre,203,intention,api,117,170,0.0
IA,pre,203,target,api,324,262,0.0
IA,pre,204,intention,api,117,208,0.0
IA,pre,204,target,api,362,241,0.0
IA,pre,205,intention,api,121,261,0.0
IA,pre,205,target,api,419,229,0.0
IA,pre,206,intention,api,116,222,0.0
IA,pre,206,target,api,375,375,0.0
IA,pre,207,intention,api,117,216,0.0
IA,pre,207,target,api,370,279,0.0
IA,pre,208,intention,api,117,276,0.0
IA,pre,208,target,api,430,420,0.0
IA,pre,209,intention,api,121,201,0.0
IA,pre,209,target,api,359,438,0.0
IA,pre,210,intention,api,116,183,0.0
IA,pre,210,target,api,336,321,0.0
IA,pre,211,intention,api,124,337,0.0
IA,pre,211,target,api,498,206,0.0
IA,pre,212,intention,api,122,173,0.0
IA,pre,212,target,api,332,183,0.0
IA,pre,213,intention,api,123,187,0.0
IA,pre,213,target,api,347,154,0.0
IA,pre,214,intention,api,124,238,0.0
IA,pre,214,target,api,399,210,0.0
IA,pre,215,intention,api,122,171,0.0
IA,pre,215,target,api,330,235,0.0
IA,pre,216,intention,api,116,214,0.0
IA,pre,216,target,api,367,351,0.0
IA,pre,217,intention,api,118,193,0.0
IA,pre,217,target,api,348,267,0.0
IA,pre,218,intention,api,119,173,0.0
IA,pre,218,target,api,329,283,0.0
IA,pre,219,intention,api,120,203,0.0
IA,pre,219,target,api,360,277,0.0
IA,pre,220,intention,api,116,186,0.0
IA,pre,220,target,api,339,344,0.0
IA,pre,221,intention,api,116,178,0.0
IA,pre,221,target,api,331,277,0.0
IA,pre,222,intention,api,117,119,0.0
IA,pre,222,target,api,273,350,0.0
IA,pre,223,intention,api,116,176,0.0
IA,pre,223,target,api,329,294,0.0
IA,pre,224,intention,api,117,222,0.0
IA,pre,224,target,api,376,365,0.0
IA,pre,225,intention,api,116,252,0.0
IA,pre,225,target,api,405,238,0.0
IA,pre,251,intention,api,120,170,0.0
IA,pre,251,target,api,327,204,0.0
IA,pre,252,intention,api,122,328,0.0
IA,pre,252,target,api,487,353,0.0
IA,pre,253,intention,api,121,207,0.0
IA,pre,253,target,api,365,158,0.0
IA,pre,254,intention,api,123,230,0.0
IA,pre,254,target,api,390,202,0.0
IA,pre,255,intention,api,125,163,0.0
IA,pre,255,target,api,325,205,0.0
IA,pre,256,intention,api,122,234,0.0
IA,pre,256,target,api,393,278,0.0
IA,pre,257,intention,api,120,217,0.0
IA,pre,257,target,api,374,147,0.0
IA,pre,258,intention,api,119,168,0.0
IA,pre,258,target,api,324,194,0.0
IA,pre,259,intention,api,120,222,0.0
IA,pre,259,target,api,379,237,0.0
IA,pre,260,intention,api,122,185,0.0
IA,pre,260,target,api,344,156,0.0
IA,pre,261,intention,api,124,271,0.0
IA,pre,261,target,api,432,373,0.0
IA,pre,262,intention,api,122,188,0.0
IA,pre,262,target,api,347,142,0.0
IA,pre,263,intention,api,121,240,0.0
IA,pre,263,target,api,398,281,0.0
IA,pre,264,intention,api,124,178,0.0
IA,pre,264,target,api,339,185,0.0
IA,pre,265,intention,api,129,27,0.0
IA,pre,265,target,api,193,17,0.0
IA,pre,266,intention,api,126,274,0.0
IA,pre,266,target,api,437,236,0.0
IA,pre,267,intention,api,124,258,0.0
IA,pre,267,target,api,419,252,0.0
IA,pre,268,intention,api,121,134,0.0
IA,pre,268,target,api,292,259,0.0
IA,pre,269,intention,api,123,344,0.0
IA,pre,269,target,api,504,160,0.0
IA,pre,270,intention,api,124,188,0.0
IA,pre,270,target,api,349,47,0.0
IA,pre,271,intention,api,126,232,0.0
IA,pre,271,target,api,395,190,0.0
IA,pre,272,intention,api,123,304,0.0
IA,pre,272,target,api,464,224,0.0
IA,pre,273,intention,api,125,255,0.0
IA,pre,273,target,api,417,167,0.0
IA,pre,274,intention,api,127,386,0.0
IA,pre,274,target,api,550,300,0.0
IA,pre,275,intention,api,124,176,0.0
IA,pre,275,target,api,337,286,0.0
IA,pre,276,intention,api,120,206,0.0
IA,pre,276,target,api,363,195,0.0
IA,pre,277,intention,api,125,219,0.0
IA,pre,277,target,api,381,208,0.0
IA,pre,278,intention,api,121,247,0.0
IA,pre,278,target,api,405,231,0.0
IA,pre,279,intention,api,121,276,0.0
IA,pre,279,target,api,434,29,0.0
IA,pre,280,intention,api,124,192,0.0
IA,pre,280,target,api,353,260,0.0
IA,pre,281,intention,api,120,147,0.0
IA,pre,281,target,api,304,340,0.0
IA,pre,282,intention,api,120,233,0.0
IA,pre,282,target,api,390,210,0.0
IA,pre,283,intention,api,119,152,0.0
IA,pre,283,target,api,308,218,0.0
IA,pre,284,intention,api,125,212,0.0
IA,pre,284,target,api,374,214,0.0
IA,pre,285,intention,api,126,283,0.0
IA,pre,285,target,api,446,209,0.0
IA,pre,286,intention,api,123,257,0.0
IA,pre,286,target,api,417,449,0.0
IA,pre,287,intention,api,120,329,0.0
IA,pre,287,target,api,486,268,0.0
IA,pre,288,intention,api,120,170,0.0
IA,pre,288,target,api,327,240,0.0
IA,pre,289,intention,api,125,189,0.0
IA,pre,289,target,api,351,303,0.0
IA,pre,290,intention,api,122,159,0.0
IA,pre,290,target,api,318,151,0.0
IA,pre,291,intention,api,126,232,0.0
IA,pre,291,target,api,395,428,0.0
IA,pre,292,intention,api,120,160,0.0
IA,pre,292,target,api,317,228,0.0
IA,pre,293,intention,api,122,173,0.0
IA,pre,293,target,api,332,33,0.0
IA,pre,294,intention,api,122,354,0.0
IA,pre,294,target,api,513,227,0.0
IA,pre,295,intention,api,123,248,0.0
IA,pre,295,target,api,408,244,0.0
IA,pre,296,intention,api,120,110,0.0
IA,pre,296,target,api,267,209,0.0
IA,pre,297,intention,api,122,212,0.0
IA,pre,297,target,api,371,449,0.0
IA,pre,298,intention,api,123,165,0.0
IA,pre,298,target,api,325,301,0.0
IA,pre,299,intention,api,125,226,0.0
IA,pre,299,target,api,388,201,0.0
IA,pre,300,intention,api,122,160,0.0
IA,pre,300,target,api,319,346,0.0
IA,pre,326,intention,api,123,299,0.0
IA,pre,326,target,api,459,505,0.0
IA,pre,327,intention,api,123,225,0.0
IA,pre,327,target,api,385,512,0.0
IA,pre,328,intention,api,123,305,0.0
IA,pre,328,target,api,465,387,0.0
IA,pre,329,intention,api,120,324,0.0
IA,pre,329,target,api,481,512,0.0
IA,pre,330,intention,api,127,177,0.0
IA,pre,330,target,api,341,428,0.0
IA,pre,331,intention,api,120,224,0.0
IA,pre,331,target,api,381,512,0.0
IA,pre,332,intention,api,122,27,0.0
IA,pre,332,target,api,186,226,0.0
IA,pre,333,intention,api,120,258,0.0
IA,pre,333,target,api,415,401,0.0
IA,pre,334,intention,api,124,222,0.0
IA,pre,334,target,api,383,413,0.0
IA,pre,335,intention,api,126,192,0.0
IA,pre,335,target,api,355,169,0.0
IA,pre,336,intention,api,126,324,0.0
IA,pre,336,target,api,487,490,0.0
IA,pre,337,intention,api,125,269,0.0
IA,pre,337,target,api,431,305,0.0
IA,pre,338,intention,api,118,304,0.0
IA,pre,338,target,api,459,494,0.0
IA,pre,339,intention,api,126,275,0.0
IA,pre,339,target,api,438,248,0.0
IA,pre,340,intention,api,125,291,0.0
IA,pre,340,target,api,453,409,0.0
IA,pre,341,intention,api,119,192,0.0
IA,pre,341,target,api,348,43,0.0
IA,pre,342,intention,api,118,226,0.0
IA,pre,342,target,api,381,122,0.0
IA,pre,343,intention,api,119,241,0.0
IA,pre,343,target,api,397,205,0.0
IA,pre,344,intention,api,120,24,0.0
IA,pre,344,target,api,181,74,0.0
IA,pre,345,intention,api,119,153,0.0
IA,pre,345,target,api,309,158,0.0
IA,pre,346,intention,api,122,221,0.0
IA,pre,346,target,api,380,495,0.0
IA,pre,347,intention,api,125,293,0.0
IA,pre,347,target,api,455,321,0.0
IA,pre,348,intention,api,122,220,0.0
IA,pre,348,target,api,379,485,0.0
IA,pre,349,intention,api,127,278,0.0
IA,pre,349,target,api,442,458,0.0
IA,pre,350,intention,api,127,299,0.0
IA,pre,350,target,api,463,512,0.0
IA,pre,376,intention,api,121,159,0.0
IA,pre,376,target,api,317,37,0.0
IA,pre,377,intention,api,122,163,0.0
IA,pre,377,target,api,322,63,0.0
IA,pre,378,intention,api,121,200,0.0
IA,pre,378,target,api,358,171,0.0
IA,pre,379,intention,api,121,151,0.0
IA,pre,379,target,api,309,38,0.0
IA,pre,380,intention,api,119,225,0.0
IA,pre,380,target,api,381,353,0.0
IA,pre,381,intention,api,119,192,0.0
IA,pre,381,target,api,348,287,0.0
IA,pre,382,intention,api,121,176,0.0
IA,pre,382,target,api,334,169,0.0
IA,pre,383,intention,api,123,178,0.0
IA,pre,383,target,api,338,268,0.0
IA,pre,384,intention,api,123,170,0.0
IA,pre,384,target,api,330,268,0.0
IA,pre,385,intention,api,121,182,0.0
IA,pre,385,target,api,340,305,0.0
IA,pre,386,intention,api,124,176,0.0
IA,pre,386,target,api,337,131,0.0
IA,pre,387,intention,api,122,271,0.0
IA,pre,387,target,api,430,395,0.0
IA,pre,388,intention,api,123,141,0.0
IA,pre,388,target,api,301,15,0.0
IA,pre,389,intention,api,118,168,0.0
IA,pre,389,target,api,323,22,0.0
IA,pre,390,intention,api,122,159,0.0
IA,pre,390,target,api,318,24,0.0
IA,pre,391,intention,api,126,198,0.0
IA,pre,391,target,api,361,19,0.0
IA,pre,392,intention,api,120,296,0.0
IA,pre,392,target,api,453,275,0.0
IA,pre,393,intention,api,125,155,0.0
IA,pre,393,target,api,317,62,0.0
IA,pre,394,intention,api,122,157,0.0
IA,pre,394,target,api,316,215,0.0
IA,pre,395,intention,api,120,182,0.0
IA,pre,395,target,api,339,55,0.0
IA,pre,396,intention,api,123,231,0.0
IA,pre,396,target,api,391,39,0.0
IA,pre,397,intention,api,117,137,0.0
IA,pre,397,target,api,291,30,0.0
IA,pre,398,intention,api,120,221,0.0
IA,pre,398,target,api,378,22,0.0
IA,pre,399,intention,api,121,270,0.0
IA,pre,399,target,api,428,97,0.0
IA,pre,400,intention,api,121,250,0.0
IA,pre,400,target,api,408,212,0.0
IA,pre,401,intention,api,121,163,0.0
IA,pre,401,target,api,321,21,0.0
IA,pre,402,intention,api,128,192,0.0
IA,pre,402,target,api,357,66,0.0
IA,pre,403,intention,api,124,248,0.0
IA,pre,403,target,api,409,29,0.0
IA,pre,404,intention,api,121,119,0.0
IA,pre,404,target,api,277,24,0.0
IA,pre,405,intention,api,121,223,0.0
IA,pre,405,target,api,381,308,0.0
IA,pre,406,intention,api,120,153,0.0
IA,pre,406,target,api,310,30,0.0
IA,pre,407,intention,api,121,235,0.0
IA,pre,407,target,api,393,27,0.0
IA,pre,408,intention,api,121,279,0.0
IA,pre,408,target,api,437,28,0.0
IA,pre,409,intention,api,122,112,0.0
IA,pre,409,target,api,271,27,0.0
IA,pre,410,intention,api,121,181,0.0
IA,pre,410,target,api,339,22,0.0
IA,pre,411,intention,api,120,194,0.0
IA,pre,411,target,api,351,175,0.0
IA,pre,412,intention,api,120,269,0.0
IA,pre,412,target,api,426,147,0.0
IA,pre,413,intention,api,122,193,0.0
IA,pre,413,target,api,352,16,0.0
IA,pre,414,intention,api,121,158,0.0
IA,pre,414,target,api,316,280,0.0
IA,pre,415,intention,api,120,140,0.0
IA,pre,415,target,api,297,119,0.0
IA,pre,416,intention,api,124,171,0.0
IA,pre,416,target,api,332,33,0.0
IA,pre,417,intention,api,121,226,0.0
IA,pre,417,target,api,384,25,0.0
IA,pre,418,intention,api,122,286,0.0
IA,pre,418,target,api,445,263,0.0
IA,pre,419,intention,api,125,337,0.0
IA,pre,419,target,api,499,28,0.0
IA,pre,420,intention,api,122,248,0.0
IA,pre,420,target,api,407,179,0.0
IA,pre,421,intention,api,121,166,0.0
IA,pre,421,target,api,324,16,0.0
IA,pre,422,intention,api,120,182,0.0
IA,pre,422,target,api,339,263,0.0
IA,pre,423,intention,api,122,159,0.0
IA,pre,423,target,api,318,29,0.0
IA,pre,424,intention,api,123,238,0.0
IA,pre,424,target,api,398,189,0.0
IA,pre,425,intention,api,120,313,0.0
IA,pre,425,target,api,470,181,0.0
IA,pre,1,intention,api,120,180,0.0
IA,pre,1,target,api,337,427,0.0
IA,pre,2,intention,api,120,268,0.0
IA,pre,2,target,api,425,408,0.0
IA,pre,3,intention,api,121,216,0.0
IA,pre,3,target,api,374,451,0.0
IA,pre,4,intention,api,121,262,0.0
IA,pre,4,target,api,420,232,0.0
IA,pre,5,intention,api,122,157,0.0
IA,pre,5,target,api,316,389,0.0
