method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
Self_Defense,post,266,self_check,api,272,251,0.0
Self_Defense,post,267,target,api,47,190,0.0
Self_Defense,post,267,self_check,api,258,86,0.0
Self_Defense,post,268,target,api,44,271,0.0
Self_Defense,post,268,self_check,api,339,78,0.0
Self_Defense,post,269,target,api,46,143,0.0
Self_Defense,post,269,self_check,api,211,92,0.0
Self_Defense,post,270,target,api,47,178,0.0
Self_Defense,post,270,self_check,api,246,99,0.0
Self_Defense,post,271,target,api,49,129,0.0
Self_Defense,post,271,self_check,api,197,105,0.0
Self_Defense,post,272,target,api,46,210,0.0
Self_Defense,post,272,self_check,api,278,82,0.0
Self_Defense,post,273,target,api,48,109,0.0
Self_Defense,post,273,self_check,api,177,96,0.0
Self_Defense,post,274,target,api,50,254,0.0
Self_Defense,post,274,self_check,api,322,159,0.0
Self_Defense,post,275,target,api,47,297,0.0
Self_Defense,post,275,self_check,api,365,108,0.0
Self_Defense,post,276,target,api,43,122,0.0
Self_Defense,post,276,self_check,api,190,70,0.0
Self_Defense,post,277,target,api,48,176,0.0
Self_Defense,post,277,self_check,api,244,109,0.0
Self_Defense,post,278,target,api,44,203,0.0
Self_Defense,post,278,self_check,api,271,100,0.0
Self_Defense,post,279,target,api,44,140,0.0
Self_Defense,post,279,self_check,api,208,120,0.0
Self_Defense,post,280,target,api,47,240,0.0
Self_Defense,post,280,self_check,api,308,184,0.0
Self_Defense,post,281,target,api,43,427,0.0
Self_Defense,post,281,self_check,api,495,116,0.0
Self_Defense,post,282,target,api,43,211,0.0
Self_Defense,post,282,self_check,api,279,106,0.0
Self_Defense,post,283,target,api,42,250,0.0
Self_Defense,post,283,self_check,api,318,105,0.0
Self_Defense,post,284,target,api,48,289,0.0
Self_Defense,post,284,self_check,api,357,126,0.0
Self_Defense,post,285,target,api,49,223,0.0
Self_Defense,post,285,self_check,api,291,78,0.0
Self_Defense,post,286,target,api,46,459,0.0
Self_Defense,post,286,self_check,api,527,269,0.0
Self_Defense,post,287,target,api,43,276,0.0
Self_Defense,post,287,self_check,api,344,100,0.0
Self_Defense,post,288,target,api,43,223,0.0
Self_Defense,post,288,self_check,api,291,99,0.0
Self_Defense,post,289,target,api,48,407,0.0
Self_Defense,post,289,self_check,api,475,96,0.0
Self_Defense,post,290,target,api,45,142,0.0
Self_Defense,post,290,self_check,api,210,173,0.0
Self_Defense,post,291,target,api,49,486,0.0
Self_Defense,post,291,self_check,api,554,75,0.0
Self_Defense,post,292,target,api,43,206,0.0
Self_Defense,post,292,self_check,api,274,89,0.0
Self_Defense,post,293,target,api,45,191,0.0
Self_Defense,post,293,self_check,api,259,82,0.0
Self_Defense,post,294,target,api,45,140,0.0
Self_Defense,post,294,self_check,api,208,73,0.0
Self_Defense,post,295,target,api,46,190,0.0
Self_Defense,post,295,self_check,api,258,69,0.0
Self_Defense,post,296,target,api,43,295,0.0
Self_Defense,post,296,self_check,api,363,82,0.0
Self_Defense,post,297,target,api,45,280,0.0
Self_Defense,post,297,self_check,api,348,101,0.0
Self_Defense,post,298,target,api,46,156,0.0
Self_Defense,post,298,self_check,api,224,87,0.0
Self_Defense,post,299,target,api,48,363,0.0
Self_Defense,post,299,self_check,api,431,109,0.0
Self_Defense,post,300,target,api,45,412,0.0
Self_Defense,post,300,self_check,api,480,128,0.0
Self_Defense,post,326,target,api,46,512,0.0
Self_Defense,post,326,self_check,api,582,189,0.0
Self_Defense,post,327,target,api,46,512,0.0
Self_Defense,post,327,self_check,api,582,222,0.0
Self_Defense,post,328,target,api,46,451,0.0
Self_Defense,post,328,self_check,api,519,254,0.0
Self_Defense,post,329,target,api,43,512,0.0
Self_Defense,post,329,self_check,api,582,180,0.0
Self_Defense,post,330,target,api,50,512,0.0
Self_Defense,post,330,self_check,api,582,234,0.0
Self_Defense,post,331,target,api,43,512,0.0
Self_Defense,post,331,self_check,api,581,231,0.0
Self_Defense,post,332,target,api,45,466,0.0
Self_Defense,post,332,self_check,api,534,211,0.0
Self_Defense,post,333,target,api,43,512,0.0
Self_Defense,post,333,self_check,api,582,265,0.0
Self_Defense,post,334,target,api,47,435,0.0
Self_Defense,post,334,self_check,api,503,87,0.0
Self_Defense,post,335,target,api,49,278,0.0
Self_Defense,post,335,self_check,api,346,98,0.0
Self_Defense,post,336,target,api,49,428,0.0
Self_Defense,post,336,self_check,api,496,203,0.0
Self_Defense,post,337,target,api,48,328,0.0
Self_Defense,post,337,self_check,api,396,187,0.0
Self_Defense,post,338,target,api,41,415,0.0
Self_Defense,post,338,self_check,api,483,171,0.0
Self_Defense,post,339,target,api,49,319,0.0
Self_Defense,post,339,self_check,api,387,224,0.0
Self_Defense,post,340,target,api,48,512,0.0
Self_Defense,post,340,self_check,api,582,249,0.0
Self_Defense,post,341,target,api,42,197,0.0
Self_Defense,post,341,self_check,api,265,120,0.0
Self_Defense,post,342,target,api,41,210,0.0
Self_Defense,post,342,self_check,api,278,79,0.0
Self_Defense,post,343,target,api,42,314,0.0
Self_Defense,post,343,self_check,api,382,92,0.0
Self_Defense,post,344,target,api,43,206,0.0
Self_Defense,post,344,self_check,api,274,91,0.0
Self_Defense,post,345,target,api,42,245,0.0
Self_Defense,post,345,self_check,api,313,182,0.0
Self_Defense,post,346,target,api,45,512,0.0
Self_Defense,post,346,self_check,api,582,211,0.0
Self_Defense,post,347,target,api,48,419,0.0
Self_Defense,post,347,self_check,api,487,168,0.0
Self_Defense,post,348,target,api,45,493,0.0
Self_Defense,post,348,self_check,api,561,159,0.0
Self_Defense,post,349,target,api,50,512,0.0
Self_Defense,post,349,self_check,api,582,261,0.0
Self_Defense,post,350,target,api,50,512,0.0
Self_Defense,post,350,self_check,api,582,173,0.0
Self_Defense,post,376,target,api,44,23,0.0
Self_Defense,post,376,self_check,api,92,61,0.0
Self_Defense,post,377,target,api,45,34,0.0
Self_Defense,post,377,self_check,api,102,77,0.0
Self_Defense,post,378,target,api,44,30,0.0
Self_Defense,post,378,self_check,api,98,66,0.0
Self_Defense,post,379,target,api,44,46,0.0
Self_Defense,post,379,self_check,api,114,71,0.0
Self_Defense,post,380,target,api,42,437,0.0
Self_Defense,post,380,self_check,api,505,114,0.0
Self_Defense,post,381,target,api,42,279,0.0
Self_Defense,post,381,self_check,api,347,96,0.0
Self_Defense,post,382,target,api,44,217,0.0
Self_Defense,post,382,self_check,api,285,86,0.0
Self_Defense,post,383,target,api,46,266,0.0
Self_Defense,post,383,self_check,api,334,91,0.0
Self_Defense,post,384,target,api,46,170,0.0
Self_Defense,post,384,self_check,api,238,74,0.0
Self_Defense,post,385,target,api,44,316,0.0
Self_Defense,post,385,self_check,api,384,83,0.0
Self_Defense,post,386,target,api,47,188,0.0
Self_Defense,post,386,self_check,api,256,88,0.0
Self_Defense,post,387,target,api,45,194,0.0
Self_Defense,post,387,self_check,api,262,85,0.0
Self_Defense,post,388,target,api,46,15,0.0
Self_Defense,post,388,self_check,api,83,56,0.0
Self_Defense,post,389,target,api,41,15,0.0
Self_Defense,post,389,self_check,api,83,59,0.0
Self_Defense,post,390,target,api,45,17,0.0
Self_Defense,post,390,self_check,api,85,62,0.0
Self_Defense,post,391,target,api,49,21,0.0
Self_Defense,post,391,self_check,api,89,61,0.0
Self_Defense,post,392,target,api,43,391,0.0
Self_Defense,post,392,self_check,api,459,82,0.0
Self_Defense,post,393,target,api,48,46,0.0
Self_Defense,post,393,self_check,api,114,75,0.0
Self_Defense,post,394,target,api,45,269,0.0
Self_Defense,post,394,self_check,api,337,147,0.0
Self_Defense,post,395,target,api,43,512,0.0
Self_Defense,post,395,self_check,api,582,81,0.0
Self_Defense,post,396,target,api,46,24,0.0
Self_Defense,post,396,self_check,api,92,59,0.0
Self_Defense,post,397,target,api,40,77,0.0
Self_Defense,post,397,self_check,api,145,68,0.0
Self_Defense,post,398,target,api,43,22,0.0
Self_Defense,post,398,self_check,api,90,57,0.0
Self_Defense,post,399,target,api,44,111,0.0
Self_Defense,post,399,self_check,api,179,77,0.0
Self_Defense,post,400,target,api,44,219,0.0
Self_Defense,post,400,self_check,api,287,86,0.0
Self_Defense,post,401,target,api,44,24,0.0
Self_Defense,post,401,self_check,api,92,95,0.0
Self_Defense,post,402,target,api,51,147,0.0
Self_Defense,post,402,self_check,api,215,82,0.0
Self_Defense,post,403,target,api,47,25,0.0
Self_Defense,post,403,self_check,api,93,93,0.0
Self_Defense,post,404,target,api,44,66,0.0
Self_Defense,post,404,self_check,api,134,78,0.0
Self_Defense,post,405,target,api,44,307,0.0
Self_Defense,post,405,self_check,api,375,96,0.0
Self_Defense,post,406,target,api,43,41,0.0
Self_Defense,post,406,self_check,api,109,56,0.0
Self_Defense,post,407,target,api,44,24,0.0
Self_Defense,post,407,self_check,api,92,98,0.0
Self_Defense,post,408,target,api,44,40,0.0
Self_Defense,post,408,self_check,api,108,60,0.0
Self_Defense,post,409,target,api,45,25,0.0
Self_Defense,post,409,self_check,api,93,67,0.0
Self_Defense,post,410,target,api,44,40,0.0
Self_Defense,post,410,self_check,api,108,73,0.0
Self_Defense,post,411,target,api,43,45,0.0
Self_Defense,post,411,self_check,api,113,62,0.0
Self_Defense,post,412,target,api,43,67,0.0
Self_Defense,post,412,self_check,api,135,93,0.0
Self_Defense,post,413,target,api,45,198,0.0
Self_Defense,post,413,self_check,api,266,88,0.0
Self_Defense,post,414,target,api,44,368,0.0
Self_Defense,post,414,self_check,api,436,233,0.0
Self_Defense,post,415,target,api,43,48,0.0
Self_Defense,post,415,self_check,api,116,91,0.0
Self_Defense,post,416,target,api,47,115,0.0
Self_Defense,post,416,self_check,api,183,85,0.0
Self_Defense,post,417,target,api,44,24,0.0
Self_Defense,post,417,self_check,api,92,67,0.0
Self_Defense,post,418,target,api,45,23,0.0
Self_Defense,post,418,self_check,api,91,99,0.0
Self_Defense,post,419,target,api,48,25,0.0
Self_Defense,post,419,self_check,api,93,131,0.0
Self_Defense,post,420,target,api,45,92,0.0
Self_Defense,post,420,self_check,api,160,86,0.0
Self_Defense,post,421,target,api,44,27,0.0
Self_Defense,post,421,self_check,api,95,91,0.0
Self_Defense,post,422,target,api,43,384,0.0
Self_Defense,post,422,self_check,api,452,199,0.0
Self_Defense,post,423,target,api,45,90,0.0
Self_Defense,post,423,self_check,api,158,91,0.0
Self_Defense,post,424,target,api,46,49,0.0
Self_Defense,post,424,self_check,api,117,70,0.0
Self_Defense,post,425,target,api,43,223,0.0
Self_Defense,post,425,self_check,api,291,100,0.0
