method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
G4D,pre,52,safety_analyze,api,246,310,0.0
G4D,pre,52,target,api,103,311,0.0
G4D,pre,53,intent_detect,api,287,169,0.0
G4D,pre,53,paraphrase,api,102,18,0.0
G4D,pre,53,safety_analyze,api,254,262,0.0
G4D,pre,53,target,api,183,483,0.0
G4D,pre,54,intent_detect,api,285,162,0.0
G4D,pre,54,paraphrase,api,100,15,0.0
G4D,pre,54,safety_analyze,api,249,445,0.0
G4D,pre,54,target,api,105,505,0.0
G4D,pre,55,intent_detect,api,286,196,0.0
G4D,pre,55,paraphrase,api,101,16,0.0
G4D,pre,55,safety_analyze,api,251,405,0.0
G4D,pre,55,target,api,106,467,0.0
G4D,pre,56,intent_detect,api,287,168,0.0
G4D,pre,56,paraphrase,api,102,19,0.0
G4D,pre,56,safety_analyze,api,254,353,0.0
G4D,pre,56,target,api,389,249,0.0
G4D,pre,57,intent_detect,api,289,167,0.0
G4D,pre,57,paraphrase,api,104,13,0.0
G4D,pre,57,safety_analyze,api,251,274,0.0
G4D,pre,57,target,api,164,413,0.0
G4D,pre,58,intent_detect,api,287,176,0.0
G4D,pre,58,paraphrase,api,102,15,0.0
G4D,pre,58,safety_analyze,api,251,429,0.0
G4D,pre,58,target,api,105,408,0.0
G4D,pre,59,intent_detect,api,283,157,0.0
G4D,pre,59,paraphrase,api,98,18,0.0
G4D,pre,59,safety_analyze,api,250,353,0.0
G4D,pre,59,target,api,108,512,0.0
G4D,pre,60,intent_detect,api,287,163,0.0
G4D,pre,60,paraphrase,api,102,15,0.0
G4D,pre,60,safety_analyze,api,251,298,0.0
G4D,pre,60,target,api,214,337,0.0
G4D,pre,61,intent_detect,api,285,162,0.0
G4D,pre,61,paraphrase,api,100,16,0.0
G4D,pre,61,safety_analyze,api,248,210,0.0
G4D,pre,61,target,api,226,509,0.0
G4D,pre,62,intent_detect,api,288,177,0.0
G4D,pre,62,paraphrase,api,103,18,0.0
G4D,pre,62,safety_analyze,api,255,346,0.0
G4D,pre,62,target,api,260,346,0.0
G4D,pre,63,intent_detect,api,287,163,0.0
G4D,pre,63,paraphrase,api,102,18,0.0
G4D,pre,63,safety_analyze,api,254,266,0.0
G4D,pre,63,target,api,197,512,0.0
G4D,pre,64,intent_detect,api,284,162,0.0
G4D,pre,64,paraphrase,api,99,18,0.0
G4D,pre,64,safety_analyze,api,251,303,0.0
G4D,pre,64,target,api,217,396,0.0
G4D,pre,65,intent_detect,api,286,162,0.0
G4D,pre,65,paraphrase,api,101,18,0.0
G4D,pre,65,safety_analyze,api,253,265,0.0
G4D,pre,65,target,api,108,422,0.0
G4D,pre,66,intent_detect,api,285,198,0.0
G4D,pre,66,paraphrase,api,100,29,0.0
G4D,pre,66,safety_analyze,api,263,478,0.0
G4D,pre,66,target,api,119,466,0.0
G4D,pre,67,intent_detect,api,286,184,0.0
G4D,pre,67,paraphrase,api,101,15,0.0
G4D,pre,67,safety_analyze,api,250,392,0.0
G4D,pre,67,target,api,346,433,0.0
G4D,pre,68,intent_detect,api,283,197,0.0
G4D,pre,68,paraphrase,api,98,14,0.0
G4D,pre,68,safety_analyze,api,246,299,0.0
G4D,pre,68,target,api,104,412,0.0
G4D,pre,69,intent_detect,api,284,72,0.0
G4D,pre,69,safety_analyze,api,219,362,0.0
G4D,pre,69,target,api,100,495,0.0
G4D,pre,70,intent_detect,api,283,74,0.0
G4D,pre,70,safety_analyze,api,217,391,0.0
G4D,pre,70,target,api,99,512,0.0
G4D,pre,71,intent_detect,api,286,76,0.0
G4D,pre,71,paraphrase,api,101,10,0.0
G4D,pre,71,safety_analyze,api,221,472,0.0
G4D,pre,71,target,api,100,512,0.0
G4D,pre,72,intent_detect,api,287,169,0.0
G4D,pre,72,paraphrase,api,102,13,0.0
G4D,pre,72,safety_analyze,api,249,273,0.0
G4D,pre,72,target,api,103,399,0.0
G4D,pre,73,intent_detect,api,287,169,0.0
G4D,pre,73,paraphrase,api,102,9,0.0
G4D,pre,73,safety_analyze,api,245,274,0.0
G4D,pre,73,target,api,99,512,0.0
G4D,pre,74,intent_detect,api,286,201,0.0
G4D,pre,74,paraphrase,api,101,15,0.0
G4D,pre,74,safety_analyze,api,250,303,0.0
G4D,pre,74,target,api,213,383,0.0
G4D,pre,75,intent_detect,api,288,201,0.0
G4D,pre,75,paraphrase,api,103,13,0.0
G4D,pre,75,safety_analyze,api,250,309,0.0
G4D,pre,75,target,api,103,446,0.0
G4D,pre,101,intent_detect,api,286,201,0.0
G4D,pre,101,paraphrase,api,101,12,0.0
G4D,pre,101,safety_analyze,api,247,294,0.0
G4D,pre,101,target,api,265,507,0.0
G4D,pre,102,intent_detect,api,285,164,0.0
G4D,pre,102,paraphrase,api,100,18,0.0
G4D,pre,102,safety_analyze,api,252,256,0.0
G4D,pre,102,target,api,231,390,0.0
G4D,pre,103,intent_detect,api,286,168,0.0
G4D,pre,103,paraphrase,api,101,20,0.0
G4D,pre,103,safety_analyze,api,255,266,0.0
G4D,pre,103,target,api,110,253,0.0
G4D,pre,104,intent_detect,api,285,170,0.0
G4D,pre,104,paraphrase,api,100,10,0.0
G4D,pre,104,safety_analyze,api,244,285,0.0
G4D,pre,104,target,api,100,470,0.0
G4D,pre,105,intent_detect,api,286,219,0.0
G4D,pre,105,paraphrase,api,101,20,0.0
G4D,pre,105,safety_analyze,api,255,307,0.0
G4D,pre,105,target,api,110,484,0.0
G4D,pre,106,intent_detect,api,285,191,0.0
G4D,pre,106,paraphrase,api,100,19,0.0
G4D,pre,106,safety_analyze,api,253,314,0.0
G4D,pre,106,target,api,109,47,0.0
G4D,pre,107,intent_detect,api,284,168,0.0
G4D,pre,107,paraphrase,api,99,14,0.0
G4D,pre,107,safety_analyze,api,247,266,0.0
G4D,pre,107,target,api,272,291,0.0
G4D,pre,108,intent_detect,api,285,166,0.0
G4D,pre,108,paraphrase,api,100,14,0.0
G4D,pre,108,safety_analyze,api,248,256,0.0
G4D,pre,108,target,api,262,492,0.0
G4D,pre,109,intent_detect,api,289,199,0.0
G4D,pre,109,paraphrase,api,104,18,0.0
G4D,pre,109,safety_analyze,api,252,286,0.0
G4D,pre,109,target,api,108,220,0.0
G4D,pre,110,intent_detect,api,287,168,0.0
G4D,pre,110,paraphrase,api,102,17,0.0
G4D,pre,110,safety_analyze,api,253,307,0.0
G4D,pre,110,target,api,107,417,0.0
G4D,pre,111,intent_detect,api,289,166,0.0
G4D,pre,111,paraphrase,api,104,15,0.0
G4D,pre,111,safety_analyze,api,253,195,0.0
G4D,pre,111,target,api,218,335,0.0
G4D,pre,112,intent_detect,api,281,69,0.0
G4D,pre,112,safety_analyze,api,213,367,0.0
G4D,pre,112,target,api,97,512,0.0
G4D,pre,113,intent_detect,api,285,166,0.0
G4D,pre,113,paraphrase,api,100,12,0.0
G4D,pre,113,safety_analyze,api,246,394,0.0
G4D,pre,113,target,api,102,376,0.0
G4D,pre,114,intent_detect,api,287,169,0.0
G4D,pre,114,paraphrase,api,102,17,0.0
G4D,pre,114,safety_analyze,api,253,279,0.0
G4D,pre,114,target,api,107,397,0.0
G4D,pre,115,intent_detect,api,289,167,0.0
G4D,pre,115,paraphrase,api,104,21,0.0
G4D,pre,115,safety_analyze,api,259,191,0.0
G4D,pre,115,target,api,205,372,0.0
G4D,pre,116,intent_detect,api,284,166,0.0
G4D,pre,116,paraphrase,api,99,16,0.0
G4D,pre,116,safety_analyze,api,249,312,0.0
G4D,pre,116,target,api,106,295,0.0
G4D,pre,117,intent_detect,api,287,75,0.0
G4D,pre,117,paraphrase,api,102,18,0.0
G4D,pre,117,safety_analyze,api,230,506,0.0
G4D,pre,117,target,api,108,501,0.0
G4D,pre,118,intent_detect,api,288,80,0.0
G4D,pre,118,safety_analyze,api,227,475,0.0
G4D,pre,118,target,api,104,512,0.0
G4D,pre,119,intent_detect,api,284,72,0.0
G4D,pre,119,safety_analyze,api,219,512,0.0
G4D,pre,119,target,api,100,512,0.0
G4D,pre,120,intent_detect,api,286,78,0.0
G4D,pre,120,safety_analyze,api,223,260,0.0
G4D,pre,120,target,api,173,321,0.0
G4D,pre,121,intent_detect,api,284,168,0.0
G4D,pre,121,paraphrase,api,99,15,0.0
G4D,pre,121,safety_analyze,api,248,234,0.0
G4D,pre,121,target,api,211,219,0.0
G4D,pre,122,intent_detect,api,290,166,0.0
G4D,pre,122,paraphrase,api,105,16,0.0
G4D,pre,122,safety_analyze,api,255,295,0.0
G4D,pre,122,target,api,106,397,0.0
G4D,pre,123,intent_detect,api,289,82,0.0
G4D,pre,123,paraphrase,api,104,16,0.0
G4D,pre,123,safety_analyze,api,230,419,0.0
G4D,pre,123,target,api,106,25,0.0
G4D,pre,124,intent_detect,api,285,175,0.0
G4D,pre,124,paraphrase,api,100,13,0.0
G4D,pre,124,safety_analyze,api,247,240,0.0
G4D,pre,124,target,api,198,401,0.0
G4D,pre,125,intent_detect,api,283,166,0.0
G4D,pre,125,paraphrase,api,98,17,0.0
G4D,pre,125,safety_analyze,api,249,255,0.0
G4D,pre,125,target,api,107,351,0.0
G4D,pre,151,intent_detect,api,285,170,0.0
G4D,pre,151,paraphrase,api,100,19,0.0
G4D,pre,151,safety_analyze,api,253,195,0.0
G4D,pre,151,target,api,219,356,0.0
G4D,pre,152,intent_detect,api,287,172,0.0
G4D,pre,152,paraphrase,api,102,13,0.0
G4D,pre,152,safety_analyze,api,249,203,0.0
G4D,pre,152,target,api,234,359,0.0
G4D,pre,153,intent_detect,api,289,174,0.0
G4D,pre,153,paraphrase,api,104,23,0.0
G4D,pre,153,safety_analyze,api,261,267,0.0
G4D,pre,153,target,api,201,377,0.0
G4D,pre,154,intent_detect,api,284,181,0.0
G4D,pre,154,paraphrase,api,99,12,0.0
G4D,pre,154,safety_analyze,api,245,234,0.0
G4D,pre,154,target,api,154,512,0.0
G4D,pre,155,intent_detect,api,288,176,0.0
G4D,pre,155,paraphrase,api,103,17,0.0
G4D,pre,155,safety_analyze,api,254,370,0.0
G4D,pre,155,target,api,196,292,0.0
G4D,pre,156,intent_detect,api,287,203,0.0
G4D,pre,156,paraphrase,api,102,20,0.0
G4D,pre,156,safety_analyze,api,256,231,0.0
G4D,pre,156,target,api,262,265,0.0
G4D,pre,157,intent_detect,api,287,204,0.0
G4D,pre,157,paraphrase,api,102,33,0.0
G4D,pre,157,safety_analyze,api,269,170,0.0
G4D,pre,157,target,api,222,401,0.0
G4D,pre,158,intent_detect,api,290,167,0.0
G4D,pre,158,paraphrase,api,105,25,0.0
G4D,pre,158,safety_analyze,api,261,250,0.0
G4D,pre,158,target,api,115,269,0.0
G4D,pre,159,intent_detect,api,289,220,0.0
G4D,pre,159,paraphrase,api,104,23,0.0
G4D,pre,159,safety_analyze,api,261,203,0.0
G4D,pre,159,target,api,217,268,0.0
G4D,pre,160,intent_detect,api,292,161,0.0
G4D,pre,160,paraphrase,api,107,25,0.0
G4D,pre,160,safety_analyze,api,266,199,0.0
G4D,pre,160,target,api,227,60,0.0
G4D,pre,161,intent_detect,api,287,174,0.0
G4D,pre,161,paraphrase,api,102,17,0.0
G4D,pre,161,safety_analyze,api,253,196,0.0
G4D,pre,161,target,api,204,386,0.0
G4D,pre,162,intent_detect,api,286,169,0.0
G4D,pre,162,paraphrase,api,101,18,0.0
G4D,pre,162,safety_analyze,api,253,195,0.0
G4D,pre,162,target,api,224,23,0.0
G4D,pre,163,intent_detect,api,286,167,0.0
G4D,pre,163,paraphrase,api,101,15,0.0
G4D,pre,163,safety_analyze,api,250,266,0.0
G4D,pre,163,target,api,199,492,0.0
G4D,pre,164,intent_detect,api,288,175,0.0
G4D,pre,164,paraphrase,api,103,16,0.0
G4D,pre,164,safety_analyze,api,253,254,0.0
G4D,pre,164,target,api,198,493,0.0
G4D,pre,165,intent_detect,api,285,167,0.0
G4D,pre,165,paraphrase,api,100,20,0.0
G4D,pre,165,safety_analyze,api,254,336,0.0
G4D,pre,165,target,api,225,501,0.0
G4D,pre,166,intent_detect,api,286,197,0.0
G4D,pre,166,paraphrase,api,101,18,0.0
G4D,pre,166,safety_analyze,api,253,300,0.0
G4D,pre,166,target,api,108,433,0.0
G4D,pre,167,intent_detect,api,289,197,0.0
G4D,pre,167,paraphrase,api,104,15,0.0
G4D,pre,167,safety_analyze,api,249,433,0.0
G4D,pre,167,target,api,377,512,0.0
G4D,pre,168,intent_detect,api,286,174,0.0
G4D,pre,168,paraphrase,api,101,18,0.0
G4D,pre,168,safety_analyze,api,253,309,0.0
G4D,pre,168,target,api,108,262,0.0
G4D,pre,169,intent_detect,api,293,175,0.0
G4D,pre,169,paraphrase,api,108,24,0.0
G4D,pre,169,safety_analyze,api,266,316,0.0
G4D,pre,169,target,api,237,293,0.0
G4D,pre,170,intent_detect,api,291,168,0.0
G4D,pre,170,paraphrase,api,106,13,0.0
G4D,pre,170,safety_analyze,api,253,475,0.0
G4D,pre,170,target,api,103,390,0.0
G4D,pre,171,intent_detect,api,291,195,0.0
G4D,pre,171,paraphrase,api,106,21,0.0
G4D,pre,171,safety_analyze,api,261,211,0.0
G4D,pre,171,target,api,165,25,0.0
G4D,pre,172,intent_detect,api,291,208,0.0
G4D,pre,172,paraphrase,api,106,22,0.0
G4D,pre,172,safety_analyze,api,262,173,0.0
G4D,pre,172,target,api,198,351,0.0
G4D,pre,173,intent_detect,api,289,187,0.0
G4D,pre,173,paraphrase,api,104,19,0.0
G4D,pre,173,safety_analyze,api,257,262,0.0
G4D,pre,173,target,api,194,512,0.0
G4D,pre,174,intent_detect,api,290,201,0.0
G4D,pre,174,paraphrase,api,105,18,0.0
G4D,pre,174,safety_analyze,api,252,295,0.0
G4D,pre,174,target,api,108,512,0.0
G4D,pre,175,intent_detect,api,291,184,0.0
G4D,pre,175,paraphrase,api,106,20,0.0
G4D,pre,175,safety_analyze,api,260,194,0.0
G4D,pre,175,target,api,177,240,0.0
G4D,pre,201,intent_detect,api,282,162,0.0
G4D,pre,201,paraphrase,api,97,10,0.0
G4D,pre,201,safety_analyze,api,241,202,0.0
G4D,pre,201,target,api,152,70,0.0
G4D,pre,202,intent_detect,api,279,161,0.0
G4D,pre,202,paraphrase,api,94,11,0.0
G4D,pre,202,safety_analyze,api,239,216,0.0
G4D,pre,202,target,api,151,296,0.0
G4D,pre,203,intent_detect,api,280,191,0.0
G4D,pre,203,paraphrase,api,95,14,0.0
G4D,pre,203,safety_analyze,api,243,208,0.0
G4D,pre,203,target,api,176,221,0.0
G4D,pre,204,intent_detect,api,280,157,0.0
G4D,pre,204,paraphrase,api,95,11,0.0
G4D,pre,204,safety_analyze,api,240,175,0.0
G4D,pre,204,target,api,166,36,0.0
G4D,pre,205,intent_detect,api,284,164,0.0
G4D,pre,205,paraphrase,api,99,12,0.0
G4D,pre,205,safety_analyze,api,245,217,0.0
G4D,pre,205,target,api,185,210,0.0
G4D,pre,206,intent_detect,api,279,178,0.0
G4D,pre,206,paraphrase,api,94,12,0.0
G4D,pre,206,safety_analyze,api,240,303,0.0
G4D,pre,206,target,api,264,306,0.0
G4D,pre,207,intent_detect,api,280,191,0.0
G4D,pre,207,paraphrase,api,95,12,0.0
G4D,pre,207,safety_analyze,api,241,190,0.0
G4D,pre,207,target,api,152,213,0.0
G4D,pre,208,intent_detect,api,280,180,0.0
G4D,pre,208,paraphrase,api,95,11,0.0
G4D,pre,208,safety_analyze,api,240,236,0.0
G4D,pre,208,target,api,201,500,0.0
G4D,pre,209,intent_detect,api,284,164,0.0
G4D,pre,209,paraphrase,api,99,12,0.0
G4D,pre,209,safety_analyze,api,245,337,0.0
G4D,pre,209,target,api,102,319,0.0
G4D,pre,210,intent_detect,api,279,171,0.0
G4D,pre,210,paraphrase,api,94,10,0.0
G4D,pre,210,safety_analyze,api,238,237,0.0
G4D,pre,210,target,api,147,158,0.0
G4D,pre,211,intent_detect,api,287,184,0.0
G4D,pre,211,paraphrase,api,102,18,0.0
G4D,pre,211,safety_analyze,api,254,247,0.0
G4D,pre,211,target,api,174,205,0.0
G4D,pre,212,intent_detect,api,285,165,0.0
G4D,pre,212,paraphrase,api,100,20,0.0
G4D,pre,212,safety_analyze,api,254,284,0.0
G4D,pre,212,target,api,202,168,0.0
G4D,pre,213,intent_detect,api,286,183,0.0
G4D,pre,213,paraphrase,api,101,21,0.0
G4D,pre,213,safety_analyze,api,256,254,0.0
G4D,pre,213,target,api,192,307,0.0
G4D,pre,214,intent_detect,api,287,172,0.0
G4D,pre,214,paraphrase,api,102,19,0.0
G4D,pre,214,safety_analyze,api,255,272,0.0
G4D,pre,214,target,api,109,257,0.0
G4D,pre,215,intent_detect,api,285,163,0.0
G4D,pre,215,paraphrase,api,100,15,0.0
G4D,pre,215,safety_analyze,api,249,211,0.0
G4D,pre,215,target,api,175,510,0.0
G4D,pre,216,intent_detect,api,279,156,0.0
G4D,pre,216,paraphrase,api,94,12,0.0
G4D,pre,216,safety_analyze,api,240,309,0.0
G4D,pre,216,target,api,102,383,0.0
G4D,pre,217,intent_detect,api,281,172,0.0
G4D,pre,217,paraphrase,api,96,7,0.0
G4D,pre,217,safety_analyze,api,237,159,0.0
G4D,pre,217,target,api,138,512,0.0
G4D,pre,218,intent_detect,api,282,213,0.0
G4D,pre,218,paraphrase,api,97,11,0.0
G4D,pre,218,safety_analyze,api,242,182,0.0
G4D,pre,218,target,api,153,150,0.0
G4D,pre,219,intent_detect,api,283,209,0.0
G4D,pre,219,paraphrase,api,98,10,0.0
G4D,pre,219,safety_analyze,api,242,145,0.0
G4D,pre,219,target,api,165,273,0.0
G4D,pre,220,intent_detect,api,279,178,0.0
G4D,pre,220,paraphrase,api,94,7,0.0
G4D,pre,220,safety_analyze,api,235,238,0.0
G4D,pre,220,target,api,169,427,0.0
G4D,pre,221,intent_detect,api,279,162,0.0
G4D,pre,221,paraphrase,api,94,10,0.0
G4D,pre,221,safety_analyze,api,238,189,0.0
G4D,pre,221,target,api,137,43,0.0
G4D,pre,222,intent_detect,api,280,191,0.0
G4D,pre,222,paraphrase,api,95,11,0.0
G4D,pre,222,safety_analyze,api,240,193,0.0
G4D,pre,222,target,api,139,354,0.0
G4D,pre,223,intent_detect,api,279,202,0.0
G4D,pre,223,paraphrase,api,94,10,0.0
G4D,pre,223,safety_analyze,api,238,214,0.0
G4D,pre,223,target,api,178,333,0.0
G4D,pre,224,intent_detect,api,280,179,0.0
G4D,pre,224,paraphrase,api,95,8,0.0
G4D,pre,224,safety_analyze,api,237,198,0.0
G4D,pre,224,target,api,142,71,0.0
G4D,pre,225,intent_detect,api,279,175,0.0
G4D,pre,225,paraphrase,api,94,10,0.0
G4D,pre,225,safety_analyze,api,238,185,0.0
G4D,pre,225,target,api,128,52,0.0
G4D,pre,251,intent_detect,api,283,197,0.0
G4D,pre,251,paraphrase,api,98,11,0.0
G4D,pre,251,safety_analyze,api,243,267,0.0
G4D,pre,251,target,api,200,108,0.0
G4D,pre,252,intent_detect,api,285,79,0.0
G4D,pre,252,paraphrase,api,100,16,0.0
G4D,pre,252,safety_analyze,api,226,226,0.0
G4D,pre,252,target,api,236,411,0.0
G4D,pre,253,intent_detect,api,284,204,0.0
G4D,pre,253,paraphrase,api,99,12,0.0
G4D,pre,253,safety_analyze,api,245,305,0.0
G4D,pre,253,target,api,102,147,0.0
G4D,pre,254,intent_detect,api,286,201,0.0
G4D,pre,254,paraphrase,api,101,21,0.0
G4D,pre,254,safety_analyze,api,256,254,0.0
G4D,pre,254,target,api,183,162,0.0
G4D,pre,255,intent_detect,api,288,80,0.0
G4D,pre,255,paraphrase,api,103,16,0.0
G4D,pre,255,safety_analyze,api,229,355,0.0
G4D,pre,255,target,api,106,28,0.0
G4D,pre,256,intent_detect,api,285,202,0.0
G4D,pre,256,paraphrase,api,100,15,0.0
G4D,pre,256,safety_analyze,api,249,225,0.0
G4D,pre,256,target,api,196,233,0.0
G4D,pre,257,intent_detect,api,283,195,0.0
G4D,pre,257,paraphrase,api,98,18,0.0
G4D,pre,257,safety_analyze,api,250,224,0.0
G4D,pre,257,target,api,184,237,0.0
G4D,pre,258,intent_detect,api,282,190,0.0
G4D,pre,258,paraphrase,api,97,10,0.0
G4D,pre,258,safety_analyze,api,241,247,0.0
G4D,pre,258,target,api,180,300,0.0
G4D,pre,259,intent_detect,api,283,218,0.0
G4D,pre,259,paraphrase,api,98,13,0.0
G4D,pre,259,safety_analyze,api,245,289,0.0
G4D,pre,259,target,api,158,156,0.0
G4D,pre,260,intent_detect,api,285,165,0.0
G4D,pre,260,paraphrase,api,100,14,0.0
G4D,pre,260,safety_analyze,api,248,295,0.0
G4D,pre,260,target,api,104,130,0.0
G4D,pre,261,intent_detect,api,287,118,0.0
G4D,pre,261,paraphrase,api,102,20,0.0
G4D,pre,261,safety_analyze,api,248,386,0.0
G4D,pre,261,target,api,279,512,0.0
G4D,pre,262,intent_detect,api,285,77,0.0
G4D,pre,262,paraphrase,api,100,14,0.0
G4D,pre,262,safety_analyze,api,224,504,0.0
G4D,pre,262,target,api,104,25,0.0
G4D,pre,263,intent_detect,api,284,162,0.0
G4D,pre,263,paraphrase,api,99,15,0.0
G4D,pre,263,safety_analyze,api,247,314,0.0
G4D,pre,263,target,api,213,466,0.0
G4D,pre,264,intent_detect,api,287,168,0.0
G4D,pre,264,paraphrase,api,102,15,0.0
G4D,pre,264,safety_analyze,api,251,512,0.0
G4D,pre,264,target,api,102,184,0.0
G4D,pre,265,intent_detect,api,292,83,0.0
G4D,pre,265,paraphrase,api,107,29,0.0
G4D,pre,265,safety_analyze,api,246,27,0.0
G4D,pre,265,target,api,116,14,0.0
G4D,pre,266,intent_detect,api,289,78,0.0
G4D,pre,266,paraphrase,api,104,20,0.0
G4D,pre,266,safety_analyze,api,234,359,0.0
G4D,pre,266,target,api,110,328,0.0
G4D,pre,267,intent_detect,api,287,80,0.0
G4D,pre,267,paraphrase,api,102,20,0.0
G4D,pre,267,safety_analyze,api,232,266,0.0
G4D,pre,267,target,api,248,330,0.0
G4D,pre,268,intent_detect,api,284,198,0.0
G4D,pre,268,paraphrase,api,99,13,0.0
G4D,pre,268,safety_analyze,api,246,296,0.0
G4D,pre,268,target,api,103,24,0.0
G4D,pre,269,intent_detect,api,286,79,0.0
G4D,pre,269,paraphrase,api,101,18,0.0
G4D,pre,269,safety_analyze,api,229,317,0.0
G4D,pre,269,target,api,108,149,0.0
G4D,pre,270,intent_detect,api,287,82,0.0
G4D,pre,270,paraphrase,api,102,15,0.0
G4D,pre,270,safety_analyze,api,227,315,0.0
G4D,pre,270,target,api,105,144,0.0
