method,type,request_id,call_label,kind,api_in_tokens,api_out_tokens,local_sec
erase_and_check,pre,122,target,api,50,512,0.0
erase_and_check,pre,123,filter_check,local,0,0,0.051167167723178864
erase_and_check,pre,123,target,api,49,497,0.0
erase_and_check,pre,124,filter_check,local,0,0,0.041581450030207634
erase_and_check,pre,124,target,api,45,512,0.0
erase_and_check,pre,125,filter_check,local,0,0,0.030231699347496033
erase_and_check,pre,125,target,api,43,383,0.0
erase_and_check,pre,151,filter_check,local,0,0,0.03773962799459696
erase_and_check,pre,151,target,api,45,300,0.0
erase_and_check,pre,152,filter_check,local,0,0,0.046046716161072254
erase_and_check,pre,152,target,api,47,317,0.0
erase_and_check,pre,153,filter_check,local,0,0,0.05372573062777519
erase_and_check,pre,153,target,api,49,355,0.0
erase_and_check,pre,154,filter_check,local,0,0,0.03824781347066164
erase_and_check,pre,154,target,api,44,501,0.0
erase_and_check,pre,155,filter_check,local,0,0,0.04064149223268032
erase_and_check,pre,155,target,api,48,340,0.0
erase_and_check,pre,156,filter_check,local,0,0,0.036749064922332764
erase_and_check,pre,156,target,api,47,452,0.0
erase_and_check,pre,157,filter_check,local,0,0,0.043112244457006454
erase_and_check,pre,157,target,api,47,269,0.0
erase_and_check,pre,158,filter_check,local,0,0,0.051929923705756664
erase_and_check,pre,158,target,api,50,219,0.0
erase_and_check,pre,159,filter_check,local,0,0,0.04620417766273022
erase_and_check,pre,159,target,api,49,93,0.0
erase_and_check,pre,160,filter_check,local,0,0,0.08004254754632711
erase_and_check,pre,160,target,api,52,52,0.0
erase_and_check,pre,161,filter_check,local,0,0,0.04096400924026966
erase_and_check,pre,161,target,api,47,512,0.0
erase_and_check,pre,162,filter_check,local,0,0,0.03663043491542339
erase_and_check,pre,162,target,api,46,18,0.0
erase_and_check,pre,163,filter_check,local,0,0,0.04106954298913479
erase_and_check,pre,163,target,api,46,490,0.0
erase_and_check,pre,164,filter_check,local,0,0,0.04262713994830847
erase_and_check,pre,164,target,api,48,512,0.0
erase_and_check,pre,165,filter_check,local,0,0,0.04551162477582693
erase_and_check,pre,165,target,api,45,475,0.0
erase_and_check,pre,166,filter_check,local,0,0,0.04201242234557867
erase_and_check,pre,166,target,api,46,478,0.0
erase_and_check,pre,167,filter_check,local,0,0,0.05044370889663696
erase_and_check,pre,167,target,api,49,447,0.0
erase_and_check,pre,168,filter_check,local,0,0,0.03777831606566906
erase_and_check,pre,168,target,api,46,8,0.0
erase_and_check,pre,169,filter_check,local,0,0,0.06398995872586966
erase_and_check,pre,169,target,api,53,489,0.0
erase_and_check,pre,170,filter_check,local,0,0,0.05614441726356745
erase_and_check,pre,170,target,api,51,512,0.0
erase_and_check,pre,171,filter_check,local,0,0,0.06923621147871017
erase_and_check,pre,171,target,api,51,352,0.0
erase_and_check,pre,172,filter_check,local,0,0,0.047473540529608727
erase_and_check,pre,172,target,api,51,344,0.0
erase_and_check,pre,173,filter_check,local,0,0,0.047884141094982624
erase_and_check,pre,173,target,api,49,512,0.0
erase_and_check,pre,174,filter_check,local,0,0,0.04913071636110544
erase_and_check,pre,174,target,api,50,490,0.0
erase_and_check,pre,175,filter_check,local,0,0,0.05864205304533243
erase_and_check,pre,175,target,api,51,31,0.0
erase_and_check,pre,201,filter_check,local,0,0,0.02758195996284485
erase_and_check,pre,201,target,api,42,304,0.0
erase_and_check,pre,202,filter_check,local,0,0,0.018229414708912373
erase_and_check,pre,202,target,api,39,512,0.0
erase_and_check,pre,203,filter_check,local,0,0,0.02689640037715435
erase_and_check,pre,203,target,api,40,291,0.0
erase_and_check,pre,204,filter_check,local,0,0,0.023974796757102013
erase_and_check,pre,204,target,api,40,296,0.0
erase_and_check,pre,205,filter_check,local,0,0,0.03180014528334141
erase_and_check,pre,205,target,api,44,211,0.0
erase_and_check,pre,206,filter_check,local,0,0,0.017984021455049515
erase_and_check,pre,206,target,api,39,482,0.0
erase_and_check,pre,207,filter_check,local,0,0,0.02855712454766035
erase_and_check,pre,207,target,api,40,469,0.0
erase_and_check,pre,208,filter_check,local,0,0,0.020426739938557148
erase_and_check,pre,208,target,api,40,442,0.0
erase_and_check,pre,209,filter_check,local,0,0,0.03311977721750736
erase_and_check,pre,209,target,api,44,512,0.0
erase_and_check,pre,210,filter_check,local,0,0,0.018269277177751064
erase_and_check,pre,210,target,api,39,372,0.0
erase_and_check,pre,211,filter_check,local,0,0,0.039313231594860554
erase_and_check,pre,211,target,api,47,328,0.0
erase_and_check,pre,212,filter_check,local,0,0,0.025955263525247574
erase_and_check,pre,212,target,api,45,240,0.0
erase_and_check,pre,213,filter_check,local,0,0,0.03546264674514532
erase_and_check,pre,213,target,api,46,196,0.0
erase_and_check,pre,214,filter_check,local,0,0,0.050042676739394665
erase_and_check,pre,214,target,api,47,213,0.0
erase_and_check,pre,215,filter_check,local,0,0,0.02833390049636364
erase_and_check,pre,215,target,api,45,230,0.0
erase_and_check,pre,216,filter_check,local,0,0,0.014204544015228748
erase_and_check,pre,216,target,api,39,396,0.0
erase_and_check,pre,217,filter_check,local,0,0,0.024023769423365593
erase_and_check,pre,217,target,api,41,407,0.0
erase_and_check,pre,218,filter_check,local,0,0,0.03191186301410198
erase_and_check,pre,218,target,api,42,331,0.0
erase_and_check,pre,219,filter_check,local,0,0,0.030940648168325424
erase_and_check,pre,219,target,api,43,220,0.0
erase_and_check,pre,220,filter_check,local,0,0,0.020547226071357727
erase_and_check,pre,220,target,api,39,512,0.0
erase_and_check,pre,221,filter_check,local,0,0,0.020332726649940014
erase_and_check,pre,221,target,api,39,366,0.0
erase_and_check,pre,222,filter_check,local,0,0,0.02121956553310156
erase_and_check,pre,222,target,api,40,409,0.0
erase_and_check,pre,223,filter_check,local,0,0,0.01805494725704193
erase_and_check,pre,223,target,api,39,367,0.0
erase_and_check,pre,224,filter_check,local,0,0,0.020251953974366188
erase_and_check,pre,224,target,api,40,472,0.0
erase_and_check,pre,225,filter_check,local,0,0,0.0187815111130476
erase_and_check,pre,225,target,api,39,345,0.0
erase_and_check,pre,251,filter_check,local,0,0,0.030327935703098774
erase_and_check,pre,251,target,api,43,242,0.0
erase_and_check,pre,252,filter_check,local,0,0,0.034011960960924625
erase_and_check,pre,252,target,api,45,365,0.0
erase_and_check,pre,253,filter_check,local,0,0,0.044604238122701645
erase_and_check,pre,253,target,api,44,125,0.0
erase_and_check,pre,254,filter_check,local,0,0,0.0372575493529439
erase_and_check,pre,254,target,api,46,132,0.0
erase_and_check,pre,255,filter_check,local,0,0,0.0474006962031126
erase_and_check,pre,255,target,api,48,95,0.0
erase_and_check,pre,256,filter_check,local,0,0,0.03393383137881756
erase_and_check,pre,256,target,api,45,288,0.0
erase_and_check,pre,257,filter_check,local,0,0,0.028906961902976036
erase_and_check,pre,257,target,api,43,156,0.0
erase_and_check,pre,258,filter_check,local,0,0,0.03515177220106125
erase_and_check,pre,258,target,api,42,138,0.0
erase_and_check,pre,259,filter_check,local,0,0,0.031064437702298164
erase_and_check,pre,259,target,api,43,136,0.0
erase_and_check,pre,260,filter_check,local,0,0,0.03861577995121479
erase_and_check,pre,260,target,api,45,243,0.0
erase_and_check,pre,261,filter_check,local,0,0,0.060080272145569324
erase_and_check,pre,261,target,api,47,461,0.0
erase_and_check,pre,262,filter_check,local,0,0,0.03362034820020199
erase_and_check,pre,262,target,api,45,125,0.0
erase_and_check,pre,263,filter_check,local,0,0,0.03856575209647417
erase_and_check,pre,263,target,api,44,203,0.0
erase_and_check,pre,264,filter_check,local,0,0,0.040840513072907925
erase_and_check,pre,264,target,api,47,193,0.0
erase_and_check,pre,265,filter_check,local,0,0,0.06011869851499796
erase_and_check,pre,265,target,api,52,26,0.0
erase_and_check,pre,266,filter_check,local,0,0,0.047819667495787144
erase_and_check,pre,266,target,api,49,204,0.0
erase_and_check,pre,267,filter_check,local,0,0,0.04383075516670942
erase_and_check,pre,267,target,api,47,190,0.0
erase_and_check,pre,268,filter_check,local,0,0,0.03944702632725239
erase_and_check,pre,268,target,api,44,271,0.0
erase_and_check,pre,269,filter_check,local,0,0,0.04113810230046511
erase_and_check,pre,269,target,api,46,143,0.0
erase_and_check,pre,270,filter_check,local,0,0,0.04375459440052509
erase_and_check,pre,270,target,api,47,178,0.0
erase_and_check,pre,271,filter_check,local,0,0,0.04371228814125061
erase_and_check,pre,271,target,api,49,129,0.0
erase_and_check,pre,272,filter_check,local,0,0,0.0314474580809474
erase_and_check,pre,272,target,api,46,210,0.0
erase_and_check,pre,273,filter_check,local,0,0,0.048389632254838943
erase_and_check,pre,273,target,api,48,109,0.0
erase_and_check,pre,274,filter_check,local,0,0,0.04998457804322243
erase_and_check,pre,274,target,api,50,254,0.0
erase_and_check,pre,275,filter_check,local,0,0,0.04274316690862179
erase_and_check,pre,275,target,api,47,297,0.0
erase_and_check,pre,276,filter_check,local,0,0,0.03051561489701271
erase_and_check,pre,276,target,api,43,122,0.0
erase_and_check,pre,277,filter_check,local,0,0,0.05235716421157122
erase_and_check,pre,277,target,api,48,176,0.0
erase_and_check,pre,278,filter_check,local,0,0,0.03434436209499836
erase_and_check,pre,278,target,api,44,203,0.0
erase_and_check,pre,279,filter_check,local,0,0,0.037128123454749584
erase_and_check,pre,279,target,api,44,140,0.0
erase_and_check,pre,280,filter_check,local,0,0,0.04143672343343496
erase_and_check,pre,280,target,api,47,240,0.0
erase_and_check,pre,281,filter_check,local,0,0,0.035165902227163315
erase_and_check,pre,281,target,api,43,427,0.0
erase_and_check,pre,282,filter_check,local,0,0,0.02881645318120718
erase_and_check,pre,282,target,api,43,211,0.0
erase_and_check,pre,283,filter_check,local,0,0,0.035096725448966026
erase_and_check,pre,283,target,api,42,250,0.0
erase_and_check,pre,284,filter_check,local,0,0,0.04295709263533354
erase_and_check,pre,284,target,api,48,289,0.0
erase_and_check,pre,285,filter_check,local,0,0,0.05233479477465153
erase_and_check,pre,285,target,api,49,223,0.0
erase_and_check,pre,286,filter_check,local,0,0,0.038130369037389755
erase_and_check,pre,286,target,api,46,459,0.0
erase_and_check,pre,287,filter_check,local,0,0,0.03454717993736267
erase_and_check,pre,287,target,api,43,276,0.0
erase_and_check,pre,288,filter_check,local,0,0,0.027419484220445156
erase_and_check,pre,288,target,api,43,223,0.0
erase_and_check,pre,289,filter_check,local,0,0,0.04147443175315857
erase_and_check,pre,289,target,api,48,407,0.0
erase_and_check,pre,290,filter_check,local,0,0,0.04251581896096468
erase_and_check,pre,290,target,api,45,142,0.0
erase_and_check,pre,291,filter_check,local,0,0,0.05145301669836044
erase_and_check,pre,291,target,api,49,512,0.0
erase_and_check,pre,292,filter_check,local,0,0,0.03268245980143547
erase_and_check,pre,292,target,api,43,281,0.0
erase_and_check,pre,293,filter_check,local,0,0,0.038166942074894905
erase_and_check,pre,293,target,api,45,219,0.0
erase_and_check,pre,294,filter_check,local,0,0,0.046811473555862904
erase_and_check,pre,294,target,api,45,140,0.0
erase_and_check,pre,295,filter_check,local,0,0,0.04079450108110905
erase_and_check,pre,295,target,api,46,190,0.0
erase_and_check,pre,296,filter_check,local,0,0,0.03598577808588743
erase_and_check,pre,296,target,api,43,297,0.0
erase_and_check,pre,297,filter_check,local,0,0,0.03824640344828367
erase_and_check,pre,297,target,api,45,280,0.0
erase_and_check,pre,298,filter_check,local,0,0,0.04467418696731329
erase_and_check,pre,298,target,api,46,156,0.0
erase_and_check,pre,299,filter_check,local,0,0,0.0404020706191659
erase_and_check,pre,299,target,api,48,331,0.0
erase_and_check,pre,300,filter_check,local,0,0,0.038202340714633465
erase_and_check,pre,300,target,api,45,412,0.0
erase_and_check,pre,326,filter_check,local,0,0,0.0361756207421422
erase_and_check,pre,326,target,api,46,512,0.0
erase_and_check,pre,327,filter_check,local,0,0,0.041671901009976864
erase_and_check,pre,327,target,api,46,512,0.0
erase_and_check,pre,328,filter_check,local,0,0,0.039179214276373386
erase_and_check,pre,328,target,api,46,451,0.0
erase_and_check,pre,329,filter_check,local,0,0,0.020299455150961876
erase_and_check,pre,329,target,api,43,512,0.0
erase_and_check,pre,330,filter_check,local,0,0,0.04961424320936203
erase_and_check,pre,330,target,api,50,512,0.0
erase_and_check,pre,331,filter_check,local,0,0,0.02938829455524683
erase_and_check,pre,331,target,api,43,512,0.0
erase_and_check,pre,332,filter_check,local,0,0,0.03330661728978157
erase_and_check,pre,332,target,api,45,466,0.0
erase_and_check,pre,333,filter_check,local,0,0,0.029288235120475292
erase_and_check,pre,333,target,api,43,512,0.0
erase_and_check,pre,334,filter_check,local,0,0,0.0415894566103816
erase_and_check,pre,334,target,api,47,435,0.0
erase_and_check,pre,335,filter_check,local,0,0,0.06014610920101404
erase_and_check,pre,335,target,api,49,278,0.0
erase_and_check,pre,336,filter_check,local,0,0,0.047292076982557774
erase_and_check,pre,336,target,api,49,428,0.0
erase_and_check,pre,337,filter_check,local,0,0,0.04685712046921253
erase_and_check,pre,337,target,api,48,328,0.0
erase_and_check,pre,338,filter_check,local,0,0,0.02556459978222847
erase_and_check,pre,338,target,api,41,415,0.0
erase_and_check,pre,339,filter_check,local,0,0,0.04241315368562937
erase_and_check,pre,339,target,api,49,319,0.0
erase_and_check,pre,340,filter_check,local,0,0,0.037185763008892536
erase_and_check,pre,340,target,api,48,512,0.0
erase_and_check,pre,341,filter_check,local,0,0,0.03596918750554323
erase_and_check,pre,341,target,api,42,242,0.0
erase_and_check,pre,342,filter_check,local,0,0,0.025344571098685265
erase_and_check,pre,342,target,api,41,210,0.0
erase_and_check,pre,343,filter_check,local,0,0,0.03312651067972183
erase_and_check,pre,343,target,api,42,344,0.0
erase_and_check,pre,344,filter_check,local,0,0,0.03549657016992569
erase_and_check,pre,344,target,api,43,206,0.0
erase_and_check,pre,345,filter_check,local,0,0,0.027094116434454918
erase_and_check,pre,345,target,api,42,245,0.0
erase_and_check,pre,346,filter_check,local,0,0,0.04125812742859125
erase_and_check,pre,346,target,api,45,512,0.0
erase_and_check,pre,347,filter_check,local,0,0,0.04616934061050415
erase_and_check,pre,347,target,api,48,419,0.0
erase_and_check,pre,348,filter_check,local,0,0,0.03531255479902029
erase_and_check,pre,348,target,api,45,493,0.0
erase_and_check,pre,349,filter_check,local,0,0,0.03166212886571884
erase_and_check,pre,349,target,api,50,512,0.0
erase_and_check,pre,350,filter_check,local,0,0,0.03543712943792343
erase_and_check,pre,350,target,api,50,512,0.0
erase_and_check,pre,376,filter_check,local,0,0,0.03423222806304693
erase_and_check,pre,376,target,api,44,23,0.0
erase_and_check,pre,377,filter_check,local,0,0,0.030424616299569607
erase_and_check,pre,377,target,api,45,34,0.0
erase_and_check,pre,378,filter_check,local,0,0,0.027774197049438953
erase_and_check,pre,378,target,api,44,30,0.0
erase_and_check,pre,379,filter_check,local,0,0,0.024197732098400593
erase_and_check,pre,379,target,api,44,46,0.0
erase_and_check,pre,380,filter_check,local,0,0,0.021113473922014236
erase_and_check,pre,380,target,api,42,437,0.0
erase_and_check,pre,381,filter_check,local,0,0,0.02109094336628914
erase_and_check,pre,381,target,api,42,279,0.0
erase_and_check,pre,382,filter_check,local,0,0,0.023495963774621487
erase_and_check,pre,382,target,api,44,217,0.0
erase_and_check,pre,383,filter_check,local,0,0,0.04709151200950146
erase_and_check,pre,383,target,api,46,266,0.0
erase_and_check,pre,384,filter_check,local,0,0,0.04304805118590593
erase_and_check,pre,384,target,api,46,170,0.0
erase_and_check,pre,385,filter_check,local,0,0,0.02482607774436474
erase_and_check,pre,385,target,api,44,319,0.0
erase_and_check,pre,386,filter_check,local,0,0,0.03393970988690853
erase_and_check,pre,386,target,api,47,188,0.0
erase_and_check,pre,387,filter_check,local,0,0,0.029443737119436264
erase_and_check,pre,387,target,api,45,194,0.0
erase_and_check,pre,388,filter_check,local,0,0,0.04441235214471817
erase_and_check,pre,388,target,api,46,15,0.0
erase_and_check,pre,389,filter_check,local,0,0,0.026373455300927162
erase_and_check,pre,389,target,api,41,15,0.0
erase_and_check,pre,390,filter_check,local,0,0,0.04311479814350605
erase_and_check,pre,390,target,api,45,17,0.0
erase_and_check,pre,391,filter_check,local,0,0,0.06497725378721952
erase_and_check,pre,391,target,api,49,21,0.0
erase_and_check,pre,392,filter_check,local,0,0,0.03954620938748121
erase_and_check,pre,392,target,api,43,391,0.0
erase_and_check,pre,393,filter_check,local,0,0,0.03800756484270096
erase_and_check,pre,393,target,api,48,46,0.0
erase_and_check,pre,394,filter_check,local,0,0,0.040277172811329365
erase_and_check,pre,394,target,api,45,269,0.0
erase_and_check,pre,395,filter_check,local,0,0,0.051404581405222416
erase_and_check,pre,395,target,api,43,512,0.0
erase_and_check,pre,396,filter_check,local,0,0,0.0428879726678133
erase_and_check,pre,396,target,api,46,24,0.0
erase_and_check,pre,397,filter_check,local,0,0,0.019302147440612316
erase_and_check,pre,397,target,api,40,77,0.0
erase_and_check,pre,398,filter_check,local,0,0,0.03507114667445421
erase_and_check,pre,398,target,api,43,22,0.0
erase_and_check,pre,399,filter_check,local,0,0,0.032090695574879646
erase_and_check,pre,399,target,api,44,111,0.0
erase_and_check,pre,400,filter_check,local,0,0,0.03300798498094082
erase_and_check,pre,400,target,api,44,219,0.0
erase_and_check,pre,401,filter_check,local,0,0,0.04206963628530502
erase_and_check,pre,401,target,api,44,24,0.0
erase_and_check,pre,402,filter_check,local,0,0,0.059789844788610935
erase_and_check,pre,402,target,api,51,147,0.0
erase_and_check,pre,403,filter_check,local,0,0,0.045286509208381176
erase_and_check,pre,403,target,api,47,25,0.0
erase_and_check,pre,404,filter_check,local,0,0,0.043093704618513584
erase_and_check,pre,404,target,api,44,66,0.0
erase_and_check,pre,405,filter_check,local,0,0,0.03909935988485813
erase_and_check,pre,405,target,api,44,307,0.0
erase_and_check,pre,406,filter_check,local,0,0,0.02592536434531212
erase_and_check,pre,406,target,api,43,41,0.0
erase_and_check,pre,407,filter_check,local,0,0,0.032114043831825256
erase_and_check,pre,407,target,api,44,24,0.0
erase_and_check,pre,408,filter_check,local,0,0,0.03705304954200983
erase_and_check,pre,408,target,api,44,40,0.0
erase_and_check,pre,409,filter_check,local,0,0,0.03516626451164484
erase_and_check,pre,409,target,api,45,25,0.0
erase_and_check,pre,410,filter_check,local,0,0,0.028919591568410397
erase_and_check,pre,410,target,api,44,40,0.0
erase_and_check,pre,411,filter_check,local,0,0,0.04003844875842333
erase_and_check,pre,411,target,api,43,45,0.0
erase_and_check,pre,412,filter_check,local,0,0,0.032488252967596054
erase_and_check,pre,412,target,api,43,67,0.0
erase_and_check,pre,413,filter_check,local,0,0,0.040515284053981304
erase_and_check,pre,413,target,api,45,198,0.0
erase_and_check,pre,414,filter_check,local,0,0,0.034727334044873714
erase_and_check,pre,414,target,api,44,368,0.0
erase_and_check,pre,415,filter_check,local,0,0,0.034917304292321205
erase_and_check,pre,415,target,api,43,48,0.0
erase_and_check,pre,416,filter_check,local,0,0,0.04621696472167969
erase_and_check,pre,416,target,api,47,115,0.0
erase_and_check,pre,417,filter_check,local,0,0,0.03388858214020729
erase_and_check,pre,417,target,api,44,24,0.0
erase_and_check,pre,418,filter_check,local,0,0,0.042748766019940376
erase_and_check,pre,418,target,api,45,23,0.0
erase_and_check,pre,419,filter_check,local,0,0,0.054852452129125595
erase_and_check,pre,419,target,api,48,25,0.0
erase_and_check,pre,420,filter_check,local,0,0,0.036486304365098476
erase_and_check,pre,420,target,api,45,92,0.0
erase_and_check,pre,421,filter_check,local,0,0,0.0386906024068594
erase_and_check,pre,421,target,api,44,27,0.0
erase_and_check,pre,422,filter_check,local,0,0,0.031499311327934265
erase_and_check,pre,422,target,api,43,384,0.0
erase_and_check,pre,423,filter_check,local,0,0,0.043250786140561104
erase_and_check,pre,423,target,api,45,90,0.0
erase_and_check,pre,424,filter_check,local,0,0,0.037574038840830326
